"viento","direccion","temperatura","humedad"
5.5,231,24.95,2
6.9,213,20.45,5
2.4,205,20.15,7
2.3,75,17.25,7
7,96,13.75,8
7.7,86,12.05,7
9.4,78,10.65,8
10.1,75,12.15,8
11,78,12.35,8
8,82,14.75,7
4.7,77,15.05,6
10.3,70,13.55,7
13.3,49,13.45,6
13.3,75,9.15,8
9.9,81,11.95,7
11.4,70,17.65,4
12.3,73,20.05,3
8.4,53,23.35,2
2.7,20,25.95,2
6.9,283,25.65,2
6.6,286,25.65,3
7.3,286,25.35,3
6.3,287,25.25,3
6,287,24.85,3
5,268,23.15,5
2.4,234,19.45,7
2.5,180,18.35,8
4.5,102,18.75,8
5.3,92,13.35,11
8,95,12.55,11
9.3,82,14.15,9
9.5,81,13.05,10
9.6,76,11.95,9
9.7,77,12.75,8
12.7,82,14.25,6
7.7,75,13.05,6
10.8,76,11.35,7
12.4,79,13.25,6
13.9,79,12.45,6
13.8,79,16.45,5
14.2,78,19.75,3
10.7,68,23.35,3
2.2,51,26.45,2
6,282,25.85,4
6.4,279,26.65,3
7.5,258,27.15,3
7.2,276,26.85,3
6.1,280,26.35,4
8.2,249,24.45,6
4.3,237,20.45,11
1.1,327,17.55,17
1.3,302,16.25,19
6.9,89,14.65,17
12.2,75,14.55,13
10.2,90,17.25,12
8.8,83,16.05,11
8.9,78,13.05,11
10.5,72,13.65,9
11.9,70,14.75,6
12.6,80,13.85,6
10.5,69,12.15,6
10,79,13.15,6
12.9,84,16.35,4
12.4,81,17.05,4
11,58,21.15,3
9.6,42,24.35,1
6.2,285,20.95,9
6.3,290,21.85,8
6.4,289,22.95,8
6.4,276,23.25,8
6,280,23.55,8
5.8,287,22.95,8
5,279,21.75,8
3.5,246,18.75,12
4.7,159,16.15,15
5.4,149,16.05,14
6.8,91,16.05,10
10.3,80,11.25,13
10.2,80,12.05,13
9.2,75,12.95,13
7.7,73,11.85,14
8.1,80,9.25,15
7.2,97,7.45,17
7.1,95,7.55,16
8.8,83,6.85,16
7.7,87,6.15,15
8.4,92,7.75,13
7.1,84,12.65,10
5.9,60,16.35,8
5.2,284,18.25,10
5.8,284,17.85,13
6.7,278,18.65,12
7.1,280,19.05,12
7,281,19.05,12
6.3,274,19.25,14
6.3,269,18.95,15
4.3,275,17.85,14
2.2,190,15.75,15
3,156,14.95,15
3,147,14.85,17
5.9,102,10.75,20
5.5,87,9.55,21
8.6,79,7.55,23
8.1,81,7.25,23
2.4,65,7.85,23
4.8,82,7.25,24
2.5,88,5.15,27
6.5,80,5.35,25
7.4,82,5.45,26
7.6,83,5.35,26
7.7,76,7.45,23
8.9,74,10.65,19
7.5,65,14.35,15
1.8,41,18.55,13
4.9,295,19.15,14
5.7,291,19.25,15
5.9,278,19.65,14
6.2,281,19.75,15
7,279,19.55,13
5.5,276,18.85,12
4.2,283,17.95,13
2.9,254,15.95,17
2.5,160,14.25,20
3.3,108,14.65,18
10.4,80,9.75,19
9.6,81,11.55,17
10,79,11.85,16
8.4,77,11.35,17
5.3,70,9.45,19
8.2,63,7.85,21
8.1,78,8.35,21
10.3,79,7.05,21
10.3,79,6.85,21
10.5,76,8.45,19
9.7,74,9.85,18
9.4,77,13.55,14
9.7,67,16.35,10
4.3,54,19.05,9
3.3,300,21.45,9
6.8,280,21.05,10
6.4,285,21.65,9
5.5,281,21.85,8
5.9,281,22.05,8
4.7,298,21.75,7
3,298,20.55,7
2.1,279,18.85,7
1.1,8,15.75,13
0.2,310,14.05,21
4.5,88,13.55,21
5.1,90,12.05,17
6,86,10.75,13
8.4,94,10.15,12
8.3,77,9.45,13
10.4,74,12.25,11
9.1,71,12.35,11
8,68,12.25,12
4.3,37,13.55,11
4.1,74,14.25,10
4.7,83,13.95,10
6,78,16.65,9
5.2,72,17.95,8
3.2,67,19.75,7
2.9,301,22.75,5
1.3,167,18.15,12
3.1,8,21.65,8
5.9,276,20.95,9
4.5,245,20.55,9
1.8,327,20.05,9
4.7,275,19.05,9
2.9,290,18.25,9
4.2,270,17.65,9
1,85,15.35,9
4.3,83,15.15,9
4.3,106,14.55,9
7.1,85,16.25,28
2.3,31,15.05,26
2.3,85,14.35,16
2.3,98,14.05,15
3.9,153,14.75,16
3.3,160,14.55,16
3.4,154,14.25,15
7.2,117,14.55,14
5.2,117,13.65,18
6.2,81,13.85,17
5.5,79,17.45,14
2.2,78,20.25,12
3.3,288,21.45,12
6.2,284,21.65,12
6.5,266,21.15,13
7,279,21.35,13
5.9,313,21.55,12
5,318,21.25,11
4.8,290,20.45,11
0.5,70,18.75,12
2.5,89,17.65,17
3.5,92,16.95,20
4.2,92,15.75,22
6.7,86,12.25,26
10.2,81,12.15,24
11.6,85,12.25,26
9.5,78,11.95,28
8.4,78,11.75,29
10.4,77,12.25,28
10.2,77,12.65,26
10.8,78,12.65,26
11.7,80,12.45,25
11.6,79,13.65,24
11.7,74,16.15,19
9.8,78,18.55,16
2.5,26,21.95,15
3,274,22.05,16
5,280,22.65,17
6.5,288,22.85,16
6.4,269,22.85,14
6.5,281,22.85,13
5.2,285,22.85,12
4.5,301,21.95,12
6,273,20.45,14
3.6,193,17.85,17
5.2,145,15.85,19
6.3,117,15.75,17
8.7,76,12.35,21
9.8,82,12.85,23
10.2,81,12.95,23
9.8,81,13.25,22
9.7,83,12.05,22
11.3,82,12.35,19
11.1,82,12.65,19
12.4,82,13.05,19
11,81,12.55,19
11.1,81,13.65,17
12.2,78,16.35,13
10.1,76,18.55,11
2.7,25,21.75,11
2.8,310,23.05,10
4.4,265,23.15,10
4.6,273,23.65,8
3.5,294,23.95,7
6,260,23.55,8
4.9,270,23.35,8
3.5,265,22.35,9
4.9,258,20.55,11
2.8,240,18.65,17
3,75,15.95,19
5.6,92,13.45,21
5.9,92,13.35,22
9.5,87,11.15,24
10.6,81,11.05,23
10,77,11.55,21
10.5,76,11.45,18
11.2,82,11.25,16
13.6,86,12.25,16
12.6,83,13.05,14
11.1,80,12.45,15
12,79,13.45,14
12.3,78,16.25,11
10.3,81,18.55,10
5.4,60,21.55,8
4.2,280,23.35,7
3.6,284,23.45,7
3.5,326,23.85,7
4.3,308,24.55,7
5.9,306,24.05,7
4.5,279,23.95,7
4,267,22.95,8
1.4,277,21.05,9
4.6,183,17.65,13
1.1,51,15.85,16
5.2,101,14.25,18
8.3,84,11.15,18
9,81,9.35,21
9.9,86,8.65,20
7.2,91,11.15,20
11.1,80,12.15,15
12.7,81,10.75,16
14.7,85,10.15,18
12,82,13.05,13
12.9,82,12.95,13
13,83,13.65,12
13.9,79,16.05,9
13.1,78,18.85,6
9.1,74,21.25,6
3.3,72,23.65,5
5.5,274,24.85,5
6.1,290,24.75,7
6.2,283,24.65,8
5.1,284,24.45,8
6.9,287,24.35,8
4.9,297,23.25,8
4.8,259,20.05,10
2.4,218,17.95,12
2.8,89,13.55,14
6.1,100,13.05,15
7.5,92,13.45,13
10.1,86,10.35,17
7.2,87,11.05,17
9.3,84,11.25,17
9.3,82,10.15,18
9,77,10.35,18
8.8,86,9.75,18
9.8,80,10.15,17
9.3,76,11.85,16
7.6,77,11.05,16
8.6,72,15.25,13
6.8,67,18.35,10
3.4,276,21.85,10
5.6,277,21.65,12
6.7,280,21.65,12
8.3,279,22.45,9
8.4,286,21.95,6
5.4,301,22.65,3
5.2,289,21.75,3
3.6,294,21.05,3
5.1,216,18.45,8
3.6,177,16.65,13
1.4,55,16.55,10
4.8,74,14.35,11
7.2,92,12.55,11
8.1,95,11.25,11
9.7,80,9.85,16
9.3,83,8.35,14
9.1,83,8.85,14
10,79,9.35,13
10.4,84,7.35,14
12,80,8.15,14
11.8,83,10.05,15
11.8,81,13.35,13
13.1,81,15.75,11
10.3,76,18.85,8
3.9,67,21.85,6
1.9,337,23.75,5
4.8,263,24.15,7
6.1,283,24.85,8
5.8,269,24.85,7
7.2,287,25.15,6
7.1,283,24.35,6
5.4,288,23.35,6
2.1,280,21.65,6
5.1,185,17.75,10
2.5,127,19.25,7
5.4,82,13.55,10
6.7,89,14.95,10
10.3,81,11.05,12
10,81,10.55,14
7.8,81,12.65,12
11.5,85,13.55,13
11.6,77,13.45,13
10.8,74,11.45,14
11.8,68,13.25,12
10.8,66,12.55,12
10,76,12.15,12
12.2,72,16.55,9
11.3,63,19.45,7
6.7,62,21.85,6
2.3,31,24.75,6
2.6,300,25.25,5
5.1,284,25.45,4
5.3,279,25.35,4
6.2,272,25.65,3
4.7,284,25.05,3
4.4,287,24.25,3
4.6,201,21.35,6
6.2,148,18.15,11
2.3,74,17.95,10
8,85,15.15,11
10.1,82,11.75,10
11.4,83,11.95,13
10.1,83,14.45,9
8.2,84,16.05,8
9.3,81,12.15,9
12.3,68,13.45,9
10.4,69,13.15,9
11.9,82,13.35,8
12.3,84,12.55,8
14.9,86,14.95,7
12.5,86,18.15,5
13,68,20.25,4
9.5,79,23.25,3
6.2,70,24.85,2
2.4,353,26.75,1
6.5,295,26.85,1
3.9,239,26.85,1
6.3,270,26.85,1
6.4,281,26.15,1
5.7,285,25.05,1
4.9,223,22.05,4
1.6,354,19.15,8
1.7,75,18.65,8
5.9,88,15.15,10
11.3,83,12.95,9
8.6,94,16.55,7
7.9,82,15.15,6
9.3,86,11.35,7
9.8,83,11.05,8
11.4,77,10.95,9
12,80,10.55,9
10.5,77,10.55,10
8.8,77,10.65,12
6.9,31,12.75,15
11.4,64,17.15,14
5.2,72,22.75,8
3.2,261,25.05,6
6.4,287,25.25,7
6.4,290,24.95,7
7.1,280,25.35,7
8.1,285,25.65,6
5.6,286,25.35,6
7.4,280,25.45,5
6.9,273,22.15,10
4.4,235,19.55,14
4.6,199,17.35,15
3.2,193,16.65,13
5,137,15.55,12
9,83,13.35,15
10,83,13.85,15
9.2,83,14.95,14
11.5,81,11.45,14
8.6,75,11.75,15
10.8,78,12.45,14
11.4,76,13.05,13
8.8,77,10.75,15
7.2,76,10.95,15
8.1,63,12.05,14
6.2,24,15.65,12
4.7,29,19.25,9
4.7,288,21.45,8
5.4,286,21.55,8
5.5,290,22.15,8
5.6,275,22.75,8
6.5,283,23.45,7
6.1,275,23.15,7
5.1,281,23.05,7
5.1,255,22.25,7
4.1,250,20.45,7
5,184,17.45,13
4,79,15.55,11
8.4,84,14.65,11
10,77,15.05,11
8.8,90,16.05,11
5.9,77,15.35,11
8.5,77,13.75,12
11.2,76,11.85,13
12.3,74,13.35,10
11.4,74,12.05,10
10.9,74,10.35,12
10.7,63,11.65,11
9.3,52,12.55,9
11.2,65,15.75,8
10.5,63,20.25,6
4.8,37,23.35,5
4.5,298,25.35,4
4.3,284,25.15,5
4,254,26.35,4
4,305,26.15,4
6.6,289,26.45,4
7.5,279,25.45,5
7.9,216,22.65,9
4.1,253,19.45,12
2.4,306,17.65,15
3,80,15.95,15
5,67,14.55,16
9.1,81,12.75,17
8,88,11.45,18
2.5,43,13.05,18
1.5,343,12.15,18
3.4,59,10.55,17
2.3,90,10.55,16
0.9,62,9.55,16
4.6,66,9.35,15
6.3,84,9.55,15
6.9,69,12.75,12
9.5,54,17.25,9
7.7,41,20.75,7
4.2,311,22.05,7
4.9,280,23.15,8
7,283,23.25,8
7.4,283,22.55,9
5.3,284,23.35,9
7,286,23.85,8
5.8,285,23.45,8
5,279,22.55,8
4.7,222,18.95,11
2.5,304,17.05,13
0.9,34,15.15,14
5,89,12.75,16
9.3,85,12.15,17
8.1,84,12.75,18
3.3,73,10.85,18
7.4,102,9.05,19
7.2,90,8.35,19
7.9,85,8.25,20
8.5,80,10.15,17
11.1,89,8.15,17
8.7,88,8.45,18
9.1,81,9.35,18
10,65,13.85,13
5.6,35,17.05,11
2,331,19.35,11
4.1,277,20.75,9
6.1,282,21.15,9
7.1,274,21.55,10
6.6,286,22.05,12
7.5,284,22.45,12
8.8,285,21.65,14
7.6,285,20.05,16
4.2,259,18.05,19
4.2,227,15.55,23
2.4,232,14.25,26
3.7,158,15.05,23
5.2,71,14.45,21
6.8,88,11.95,26
7,98,10.15,28
7.7,76,9.15,30
8.6,83,7.95,31
10.1,77,8.55,29
6.4,66,8.25,29
7.1,90,7.75,27
8,94,6.35,26
9.4,78,8.85,22
7.9,76,13.25,19
2.6,65,17.45,16
3.2,296,20.05,15
6,282,20.75,15
7.9,281,21.75,13
8.9,289,21.95,10
7.7,299,22.45,7
6.9,292,22.65,5
7.4,286,22.05,5
7,279,21.15,5
5.5,273,19.35,5
4.8,183,15.75,18
4.1,86,13.65,16
4.5,98,13.05,14
7.1,84,10.45,15
8.7,88,11.95,13
7.8,85,8.85,14
7.5,82,8.65,14
8.9,72,7.55,15
10.5,76,7.95,17
9.2,81,8.75,16
8.9,79,8.35,16
8.7,81,8.15,16
10.1,74,9.75,16
9.2,72,13.75,12
5.2,59,17.65,9
2.1,345,21.25,5
3.6,301,21.15,5
6.8,288,21.75,5
7.8,278,21.65,5
7.3,294,21.65,4
6.8,275,22.05,4
5.9,306,21.65,3
4.4,269,20.85,3
5.4,210,17.15,9
1.2,58,14.65,11
1.3,72,13.25,10
5.3,104,12.95,9
6.3,96,11.65,10
9.3,83,8.15,13
10.2,94,8.65,13
8.7,88,9.75,13
11,77,7.95,13
11.5,82,5.95,13
11.9,81,6.25,14
11.7,84,7.35,13
10.5,81,6.25,12
12,76,10.55,7
11.3,75,13.85,5
9.2,74,17.05,4
2.3,14,19.85,3
3.9,310,21.05,5
6.1,266,21.35,4
6.4,297,21.45,3
7.2,285,21.85,2
6.2,282,22.05,2
6.7,286,21.75,1
5.1,287,20.75,1
2,279,18.55,1
3.5,207,14.25,7
4.7,81,10.45,9
5.1,102,10.75,8
8,95,11.25,7
12.4,83,7.15,7
10.4,80,7.15,9
10.2,78,9.35,5
10.7,74,10.55,3
8.9,77,8.35,3
8.5,87,7.55,2
9.6,88,5.45,3
10.1,82,5.25,3
10.2,68,8.35,2
9.9,75,13.55,1
7.9,68,17.65,1
4.9,280,20.05,1
6.3,286,19.85,3
7.8,284,20.85,5
9.6,280,21.95,3
7.1,274,21.95,4
7.2,264,21.85,6
8,272,21.95,7
6.7,280,20.75,7
3.2,265,19.35,7
2.6,192,16.15,8
1.2,357,14.95,7
4.5,94,12.95,8
9.3,82,10.05,10
10.5,76,10.55,10
10.9,80,11.85,11
8.2,71,13.15,11
5.6,79,10.25,13
8.5,80,8.05,16
8.3,81,7.45,17
7,95,7.65,18
8.7,94,6.15,19
9,84,7.25,18
9,61,11.95,14
8.3,64,16.35,9
2.9,36,19.55,6
5,276,21.35,4
7.3,280,20.35,6
8,291,21.15,7
7.5,295,21.05,8
7.3,289,21.15,7
6.6,297,20.75,6
4.4,301,19.75,6
3.3,209,17.45,5
3.9,179,14.55,6
1.9,79,14.95,6
5.6,89,11.15,7
7.5,84,9.85,8
7.7,88,10.95,9
10,81,8.15,10
8.8,77,9.05,10
7.8,84,9.25,11
8.8,78,9.15,12
10,74,9.15,13
10.1,77,8.75,14
9.2,80,10.25,13
10,73,10.25,14
9.4,72,15.55,12
3.7,59,19.25,10
4.4,287,20.55,9
8.2,267,20.75,7
7.3,278,21.15,8
7,277,21.45,11
7,273,21.95,7
7.3,281,21.85,8
4.9,287,21.85,7
2.4,255,21.15,9
5.2,242,18.65,12
4.1,167,15.65,16
3.3,190,15.05,16
6,125,12.05,19
6.1,87,11.05,19
9.5,79,9.15,20
9.2,82,10.45,19
9.4,80,9.95,19
6.8,83,9.15,19
7.1,91,7.45,19
8.2,87,6.45,21
8.9,91,5.75,20
11.1,72,6.45,20
9.3,74,10.85,16
9.8,72,12.35,14
7.7,67,15.85,11
1.1,300,19.75,13
2.1,309,21.05,11
5.2,283,21.55,11
6.7,291,21.85,11
6.5,286,22.05,10
8.4,287,22.05,10
5.6,281,22.15,11
8.4,244,20.35,14
5.7,249,17.75,17
4.5,232,15.45,19
1.2,328,14.35,22
1.4,67,13.05,22
3.2,92,11.95,24
5.8,88,9.75,26
8.5,83,9.65,27
5.3,101,9.05,27
8.5,93,7.95,29
7.6,75,7.45,29
8.6,73,7.45,29
9.3,64,7.05,30
9,83,5.45,33
10.2,72,8.75,28
10.7,74,13.75,22
7.7,62,17.05,18
5.8,62,19.15,16
2.4,314,20.95,16
6.6,309,21.85,18
7,310,22.65,18
6.1,319,22.35,16
6.1,310,22.35,18
7.3,288,22.15,19
6.3,285,21.35,20
3.9,287,20.05,22
4.8,222,17.85,19
3,191,15.85,21
2.2,98,14.75,22
4.8,98,13.65,24
4.2,92,15.45,24
5.5,83,12.95,28
9,83,11.95,32
9.3,83,10.25,33
10.4,83,10.45,34
9.9,76,10.15,36
9.4,75,12.05,33
8.5,72,11.65,34
9.1,71,13.55,32
8.1,74,17.55,26
1.6,27,20.75,23
3.6,282,22.35,21
7.4,294,22.55,21
7.7,301,23.65,19
9,302,24.25,18
8.3,295,24.05,17
7.5,318,23.95,16
6.9,296,23.55,14
4.7,308,22.65,14
4.7,226,20.05,17
3.7,187,17.45,21
2.6,79,15.25,22
1.5,194,16.15,22
5.5,94,16.95,20
7.9,88,11.75,27
9.7,84,11.85,27
9.2,79,12.35,28
6.4,89,12.95,27
9.2,75,11.35,30
11.1,78,11.05,30
10.1,82,11.25,30
10.9,80,12.35,28
10.1,78,15.15,23
10.9,77,18.15,17
8.5,72,20.45,15
1.7,323,22.45,13
4.5,313,22.95,13
7.2,264,24.35,11
7.7,287,24.05,9
7.6,282,24.15,7
7.8,269,24.15,8
6.2,309,23.65,11
7.2,265,22.45,9
4.8,225,19.75,8
1.3,74,16.85,8
1.6,145,16.35,9
5.1,99,12.25,11
7.2,89,11.95,11
9,82,10.85,14
11.5,85,9.95,14
9.1,80,10.25,14
8.8,75,12.55,14
10,78,10.15,17
12.4,82,10.35,17
12.1,83,11.15,14
11.5,79,9.25,18
13.8,83,12.55,11
11.5,76,16.15,9
8.7,67,19.35,8
2.2,218,22.55,10
3.6,275,22.95,10
4.5,285,23.85,10
6.7,264,23.85,8
5.7,273,24.75,6
6.7,282,24.85,5
6.1,288,24.45,6
7.9,279,23.65,7
5.9,257,19.75,8
1.7,318,18.05,10
2,93,15.45,11
3.8,91,13.85,12
4.7,88,13.95,12
6,90,11.15,14
6.2,98,8.65,18
8.7,82,8.35,18
10.3,80,8.45,16
10.2,80,8.55,17
9.5,78,9.75,16
12.3,84,10.65,15
9.6,84,8.85,16
9.8,66,11.75,14
11.2,75,15.35,10
6.7,56,18.65,9
2.3,278,21.75,7
3.3,296,22.75,9
7,282,22.85,11
6,276,23.25,11
7.1,288,23.45,11
9,292,23.35,12
7.4,289,21.75,14
5.3,298,20.95,15
2.1,302,19.65,12
2,159,16.95,18
3.2,193,16.95,18
3.8,184,15.05,22
3.7,175,14.85,23
3.3,207,14.25,25
3.5,171,13.25,28
5,137,13.25,28
8.7,82,8.35,27
9.1,85,7.65,26
10.7,79,8.65,25
11,83,10.15,28
6.8,72,8.45,29
2.6,94,13.15,23
1.5,37,16.55,19
1.9,48,18.15,14
1.9,344,20.55,12
5.1,269,20.65,12
5.9,285,21.65,14
7.8,266,21.85,16
8.3,278,22.25,16
5.7,293,22.55,14
5.7,280,22.35,13
6.8,267,21.95,14
5.2,232,18.85,13
3.8,171,16.35,15
3.3,87,14.65,15
6.2,104,13.45,17
8.3,85,13.15,18
9.2,82,10.85,20
10.5,83,12.65,21
7.8,83,14.05,20
8.5,77,10.65,25
10.4,75,10.95,25
9.6,79,10.05,26
10.2,81,10.35,25
8.5,80,10.25,25
9.8,76,14.55,19
8.2,70,17.55,15
2.9,49,20.45,12
5,288,21.75,11
5.7,278,21.15,13
6.6,277,21.75,13
7.1,275,22.05,13
7.8,283,22.85,12
7.9,287,22.75,12
7.1,295,22.05,13
8.8,251,20.45,14
4.8,227,18.15,15
2.8,189,16.05,15
2.5,81,14.45,16
5.3,100,12.35,17
5.5,93,11.45,19
7.4,84,9.75,22
9.2,78,10.75,21
11.1,74,11.25,22
9.4,82,13.45,20
9,81,11.25,22
10.5,82,11.55,21
10.6,81,8.85,24
11.2,77,7.95,26
12,73,10.65,21
11.8,75,16.15,15
10.1,74,18.45,12
6.5,63,21.05,10
2.9,284,23.25,7
2.9,307,23.55,6
4.1,278,24.25,5
5,282,24.85,4
5.1,287,25.25,3
4.9,266,24.55,3
4.3,300,23.85,3
5.2,237,21.95,3
5.5,174,18.15,12
3.5,93,15.85,12
7.3,91,14.75,10
11.6,79,12.75,12
10.9,80,12.95,12
8,81,14.25,9
8.9,76,12.35,9
10,81,13.05,8
8.4,73,13.45,7
11.8,84,13.15,7
9.1,84,8.75,9
14.4,81,12.85,6
12.2,79,11.85,6
12,74,17.15,4
10.8,78,21.15,2
2.2,58,23.95,2
3.7,276,25.65,1
5.1,296,25.95,1
6.5,294,26.55,1
6.5,285,26.65,1
5.5,299,26.85,1
4.7,292,26.15,1
3.7,304,25.45,1
5.7,212,21.55,7
3.2,85,18.95,9
1.7,48,18.35,9
5.8,102,14.85,10
8.9,88,11.55,8
10.2,80,14.65,9
9.7,81,13.55,10
10.5,78,12.65,9
9.1,81,13.15,7
10.1,77,13.65,6
11.3,80,10.55,5
12.5,82,8.65,6
11.8,80,10.35,5
12.1,74,14.25,4
12.4,72,17.15,3
9.4,71,22.05,2
2.3,65,25.45,2
5.2,284,25.95,2
6.6,284,26.65,2
6.3,269,26.95,2
5.8,278,27.25,1
6.4,269,27.35,1
6.1,290,26.85,1
6.9,235,26.15,1
5.1,215,21.85,6
2,284,20.25,5
1.2,77,17.95,6
5.3,94,16.45,7
9,84,13.45,8
8.9,91,11.35,8
7.8,87,13.55,8
7.7,94,10.55,9
8.6,95,10.35,10
9.5,82,10.55,9
10.6,84,11.95,8
10.7,80,9.55,9
10.9,84,10.65,8
11,76,14.25,7
9.4,73,18.85,5
8.7,70,21.45,4
2.6,349,25.35,3
6.4,287,24.35,3
7.1,275,24.95,3
7,278,24.95,4
5.9,299,25.25,3
5.9,280,25.05,3
4.8,290,23.95,4
8.7,262,22.65,8
4.4,275,20.35,11
2.4,296,17.45,22
0.8,351,15.55,24
5.4,87,13.05,26
9.6,83,11.35,19
9.1,90,15.35,12
7.4,84,15.15,13
9,77,11.35,18
12.3,71,11.75,16
10.3,78,10.85,12
9.7,78,9.15,11
11.1,79,11.25,10
10.7,81,11.85,8
11.2,79,14.75,7
9.6,79,18.25,5
4.8,49,21.05,4
1.8,269,23.35,5
4.5,279,23.55,4
5,295,24.25,2
6.2,274,24.45,2
6.9,277,24.95,2
6.5,270,24.95,2
6.7,283,24.25,3
5.8,281,23.35,3
5.3,263,20.35,8
4.1,283,17.25,13
1.5,33,14.75,15
4.8,93,13.55,16
6.5,87,11.65,15
8.8,82,13.05,11
7.5,79,12.15,11
7.8,82,10.85,14
9.7,73,9.75,14
11,78,10.95,11
12,76,9.85,12
11.4,79,10.05,10
11.1,81,10.65,9
11.8,77,13.55,7
10.3,73,17.65,5
6.2,65,21.25,4
4,306,23.65,2
6.4,278,24.05,3
7.4,268,23.75,5
9.1,279,24.35,5
8.4,285,24.35,5
7.6,292,23.75,4
7.5,278,22.95,4
5,286,21.95,5
5.9,255,19.55,8
3,163,15.85,16
3.2,192,15.85,14
4.8,154,16.35,10
3,171,16.85,9
6.7,97,12.55,12
6.6,101,10.95,10
6.6,88,9.15,11
7.7,79,8.55,12
4.4,55,9.05,12
8.2,72,8.35,13
8.4,77,9.55,11
7.9,86,10.05,10
7.9,86,11.75,9
3.7,68,16.35,8
5.3,277,18.15,13
8.6,273,18.65,18
9,281,18.85,19
10,284,19.55,18
8,285,20.55,16
10.5,287,20.15,18
13,286,18.35,21
10,287,16.95,27
9.8,287,15.45,30
5.1,291,13.95,21
2.7,256,12.65,22
4.1,181,11.35,25
1.4,138,11.45,28
2.5,113,11.95,30
6.7,82,9.75,33
2.8,39,9.45,33
6.3,81,9.45,33
5.1,95,11.15,31
2.6,85,9.85,33
1.4,84,10.95,36
3.3,202,9.65,42
3.3,296,11.15,50
5,319,13.45,48
5.5,278,14.45,47
5.3,281,14.25,50
8,282,16.75,45
7.4,279,16.95,45
8.5,289,18.15,36
10.8,286,18.15,36
7.7,305,18.75,37
9.1,279,18.25,41
7.7,281,17.35,44
6,284,16.35,48
3.4,249,14.65,47
1.9,221,13.15,51
2.7,199,11.65,53
0.3,164,11.45,55
5.4,97,9.15,58
5.3,88,9.85,62
8.2,83,9.35,63
7.2,84,8.35,65
8.8,83,7.65,66
8.9,83,8.15,62
8.8,77,8.75,48
8.7,81,8.75,39
9.5,82,8.65,35
7.8,78,11.55,29
6.4,72,15.55,22
1.6,324,20.35,16
3.6,276,21.05,16
6.8,291,22.05,18
8.5,281,22.25,16
7.8,295,23.15,17
8.9,297,23.55,13
8.9,296,23.15,13
7.9,290,22.55,15
7.4,268,21.75,14
5.2,263,19.75,14
1.1,193,17.65,15
3.3,90,15.05,17
5.9,97,14.15,18
9,84,13.15,21
9.6,83,12.05,24
11.4,80,11.95,25
9.9,81,11.05,27
10.3,82,10.85,26
10.2,79,10.25,27
10.4,85,9.85,28
9.2,86,12.25,24
9.5,85,11.55,23
12.3,82,13.25,19
10.9,78,14.85,19
4.5,69,19.65,15
3,279,22.55,13
5.1,298,23.25,10
4.9,295,23.55,11
6.4,291,23.85,10
5.9,291,24.05,9
5.6,283,24.65,8
5.8,283,24.15,7
8.6,237,21.85,11
5.3,229,18.65,12
4.1,211,16.65,11
2.2,111,14.95,15
2.8,88,15.25,14
5.6,102,11.85,17
6.5,92,12.15,18
8.8,83,10.05,21
9.1,81,9.65,21
7.9,89,8.85,22
8.5,91,7.55,24
10.8,80,8.85,23
9.6,71,9.55,22
9.2,85,7.85,24
12.4,86,12.75,19
9.3,64,17.15,14
1.5,322,19.85,14
4.1,290,21.05,15
5.2,268,21.45,14
6.1,266,21.95,14
7.6,280,23.25,13
8.3,294,23.45,12
7.2,274,23.45,10
7,268,23.75,10
9,246,20.85,14
7.5,216,18.65,14
2.3,283,16.55,15
1.9,66,14.75,15
4.8,90,13.65,17
6.4,84,12.25,19
8.8,81,10.85,22
9.1,82,11.65,22
7,85,12.05,22
7.3,81,10.35,24
6.4,81,9.75,24
5.9,89,9.35,24
7.4,87,9.25,24
8.9,83,9.55,25
7.5,77,12.05,22
7.6,75,15.85,18
2,56,19.05,17
3.8,249,19.45,18
5.2,289,20.45,17
5.2,296,19.85,17
4.6,287,19.85,18
4.6,278,19.75,18
4.6,276,19.45,17
4.8,283,19.25,16
3,238,19.25,16
5.3,207,16.95,18
2.2,322,15.95,21
2.1,295,14.15,27
4.4,99,13.35,26
3.4,94,13.75,27
4.9,93,13.95,26
5.9,91,14.25,25
5.9,83,14.55,23
1.1,13,11.25,32
0.8,214,11.35,31
2.6,196,10.55,32
3.7,179,10.05,32
2,158,11.65,30
3.3,130,12.65,28
1.4,76,16.05,22
2.9,298,17.15,20
5.8,288,18.05,20
7.6,291,18.55,19
6.3,293,19.35,19
8.4,287,19.75,18
9.7,284,20.75,16
8.5,294,20.75,16
7.2,296,19.95,15
7.2,283,19.25,17
6.8,243,16.85,19
3.6,210,14.25,19
3,166,12.85,22
1.7,113,12.65,24
4.1,103,13.25,24
5.7,90,9.05,29
7.7,85,8.65,31
8.6,80,7.75,33
9.8,82,8.55,31
8.6,77,7.95,31
9.3,67,8.45,30
9.7,77,8.85,25
10.8,78,6.55,26
10.6,77,10.95,17
9.1,74,14.95,10
3.4,70,18.65,8
4,292,20.05,14
6.9,273,20.25,17
9.7,277,20.75,15
7.8,289,21.75,10
7.6,298,22.05,8
8.5,304,22.05,7
6.7,302,21.75,8
8.4,259,20.55,10
4.1,230,17.75,13
2.5,187,15.95,15
5,93,13.75,13
7.4,92,12.15,16
10.7,82,11.15,21
9,91,12.75,19
8.9,92,13.35,18
8.4,79,10.05,19
10.8,79,8.85,17
10.1,78,9.05,16
