"viento","direccion","temperatura","humedad"
11.1,79,5.25,21
10.2,90,7.05,22
11.7,85,7.25,22
13.5,75,5.35,24
10.3,89,7.85,21
4.2,85,14.85,16
4.5,272,18.15,14
4,255,19.05,14
5.6,263,20.25,12
6,282,21.35,11
7.7,286,21.65,9
9.6,281,22.15,7
9.1,297,22.65,5
10.4,284,22.55,6
10.8,265,21.65,15
8.8,254,20.05,17
7.9,255,17.45,22
4.1,278,14.95,26
1.9,91,13.25,28
2.3,98,11.25,30
2.3,108,9.85,29
4.6,79,9.85,27
5.5,86,8.25,26
8.7,86,8.85,26
9.5,79,7.15,29
9,84,7.45,28
10.6,78,6.85,28
10,85,7.45,27
7.9,92,8.65,25
6.3,78,13.25,20
1.9,200,18.55,17
4.8,277,19.55,14
6.1,296,20.85,14
6.6,281,21.35,14
5.6,287,22.45,12
7.2,298,22.55,11
6.3,274,23.15,9
7.9,284,22.95,9
7.6,284,23.35,10
10.2,250,22.85,13
8,268,19.15,18
1.6,355,16.85,19
1.8,98,14.75,20
2.3,93,13.45,19
6.4,90,11.85,22
10.8,81,10.75,24
9.2,84,11.55,20
10.3,85,10.15,21
10.2,80,9.15,19
10,82,5.85,21
11.5,63,4.75,22
11.1,76,8.45,19
8.7,92,9.55,18
7.5,73,18.15,12
4,299,21.35,11
5.8,272,22.25,10
5.5,264,23.15,10
7.8,266,24.15,9
7,272,25.25,8
8.3,289,25.15,8
9,294,25.35,8
8.8,292,25.25,7
8.6,272,25.15,9
8.1,258,22.95,12
6.7,256,20.35,13
3.9,271,17.05,16
2,86,14.95,19
4,63,12.55,21
1.6,41,14.65,17
6.6,74,8.95,19
6.5,87,9.35,19
10.2,76,8.35,19
7.9,89,7.05,20
10.4,83,6.15,21
10.6,76,6.35,21
13.1,76,6.45,20
12.2,74,10.35,18
9.3,84,15.75,14
4.2,359,21.85,13
5.6,264,21.25,13
6,242,22.75,12
6.6,274,22.85,13
6.7,253,23.25,13
6.8,275,23.55,13
8.8,291,24.05,9
10.6,282,24.15,7
10.8,255,23.45,12
8.6,250,21.55,15
6.9,257,19.95,18
3.8,274,16.85,23
1.7,276,15.35,26
1.1,151,14.65,26
3.3,164,14.85,20
5.2,83,9.85,25
7.5,77,9.05,25
6,89,8.75,25
7.6,81,7.85,23
8.2,82,8.45,22
9.4,81,7.85,23
10.6,82,6.45,24
9.3,78,9.55,21
4.8,74,15.65,19
1.9,239,19.15,17
4.3,246,20.45,14
5.3,266,21.05,14
7.4,262,22.25,15
6.4,267,23.15,14
9.3,269,23.55,13
9.7,270,23.85,10
9.1,262,23.75,11
6.8,256,22.15,15
7.4,252,21.35,15
8.2,251,19.55,16
2.4,267,16.55,21
2.5,286,14.75,25
3.1,133,14.25,27
3.7,74,11.15,25
5,76,10.75,26
7.9,79,8.85,27
10.6,79,7.75,26
9.9,79,7.95,26
9.7,73,7.15,26
10.5,84,5.45,28
10,84,7.65,27
9.8,77,9.05,24
6.3,72,15.25,20
2.4,289,19.15,17
5.2,264,19.55,17
6.7,266,20.35,15
6.5,264,20.95,15
6.7,262,21.85,14
7.4,274,22.75,12
8.2,263,22.85,10
10,257,23.05,11
9.7,260,21.45,14
6.4,255,20.65,15
7.2,250,18.75,19
4,263,16.05,23
1.1,347,14.45,25
2.2,105,13.45,24
2.6,148,11.35,27
5.9,80,8.55,27
8.3,77,8.75,26
8.6,87,8.45,26
9.9,74,6.85,26
12.8,77,5.65,27
12.5,82,7.95,24
11.4,81,8.15,24
12,79,7.75,23
7.5,78,15.35,18
1.9,189,20.25,13
5.7,256,21.05,13
6.1,263,21.55,12
5.6,248,22.25,11
7.2,272,23.35,11
7.6,265,23.75,10
9.1,261,24.75,10
9.4,273,24.25,8
10,259,22.75,13
8.9,247,21.05,17
6.8,262,19.35,17
2.5,256,16.45,21
1.8,62,14.85,24
3.8,128,12.65,24
6.8,88,10.85,21
7.4,76,8.95,23
8,74,8.15,23
10.6,85,6.95,24
10.7,85,8.45,23
10.1,85,8.15,23
10.9,74,6.75,23
10.8,78,6.65,25
10.9,76,7.55,23
8.7,77,14.95,18
1.6,123,20.05,13
3,263,21.75,13
5.5,263,21.55,15
6.2,268,22.75,15
7.2,253,23.25,16
6.9,282,24.05,14
8.7,282,24.05,13
9.5,265,24.15,12
10.9,251,22.75,19
9.5,246,20.95,21
7.5,254,19.35,21
3.2,282,16.65,25
0.9,186,15.15,28
4.5,146,14.95,30
5.5,87,10.85,30
5.7,94,9.95,29
10.7,76,9.15,30
9.7,78,8.15,28
9,77,7.35,31
10,73,5.95,32
9.7,91,7.75,31
11.6,78,7.65,30
10,82,7.95,30
6.7,76,14.45,23
1.6,196,19.15,18
4.2,258,20.45,18
6.2,265,20.25,21
7,264,20.85,23
9,277,21.85,21
9.2,292,21.85,19
8.6,288,22.35,17
10.7,291,22.25,14
8.7,255,21.25,23
8.7,260,20.25,25
8.2,252,17.95,28
4.5,266,15.15,36
1.9,275,13.55,42
2.2,158,12.55,44
1.9,170,13.45,31
7.5,81,8.05,42
6.9,82,8.25,36
7,90,7.95,40
10.6,84,6.35,40
10.2,83,7.35,40
8.4,74,7.35,39
10.6,77,6.45,38
9.4,83,8.25,36
3.1,67,14.85,30
3.8,286,16.65,29
4.3,284,18.05,28
6.5,266,19.15,26
6.9,276,19.45,29
7.4,279,20.15,29
9.7,272,21.15,27
9.6,283,21.35,18
10.3,290,21.55,17
9.6,250,20.75,23
9.4,247,18.65,27
7.1,254,16.95,30
2.6,264,14.35,35
1.7,80,12.75,38
4.6,78,11.25,38
5.1,74,9.75,35
7.1,78,8.15,40
8.6,77,6.95,38
8.5,83,6.05,38
8.5,84,6.35,37
8.7,81,4.75,38
10.8,80,4.95,38
10.8,87,4.75,38
10.3,80,8.55,32
7.3,73,13.55,25
1.5,248,17.95,20
3.8,254,19.35,20
6.9,245,20.65,20
8.2,257,21.25,19
7.6,242,22.05,18
7.7,246,22.65,17
7.9,262,23.35,15
10.5,262,22.85,14
10.6,259,22.05,16
10.1,256,19.95,18
7.3,256,17.95,19
2.6,267,15.85,20
2.8,90,13.95,21
3.2,99,10.25,23
4.5,96,9.75,25
8,90,10.25,23
8.6,79,7.55,23
10,78,6.55,25
9.9,81,6.85,24
10.9,82,6.25,23
10.9,76,4.15,24
11,88,4.95,26
10.7,85,8.85,22
7.7,86,13.55,17
1.6,250,19.25,17
5.1,264,19.35,16
5.4,261,19.95,17
6.5,281,20.45,17
6.7,264,21.45,15
7.8,266,22.25,13
8.6,256,23.35,11
10.2,252,22.45,14
8.5,251,21.15,16
8.5,252,20.55,18
5.9,256,18.45,20
3.4,286,15.85,26
2.3,82,13.75,30
3.2,110,12.75,28
5.2,78,9.45,24
5.5,88,7.85,23
8.4,81,7.15,27
6.6,88,6.35,27
6,85,6.65,29
10.8,78,6.75,27
9.4,77,5.65,28
10.9,76,4.95,28
11.8,76,6.85,26
7.9,71,13.35,20
3,79,18.15,17
5.3,279,19.05,18
5.2,254,20.15,17
6.4,270,20.65,17
6.8,284,21.15,16
7.1,271,22.05,15
7.7,286,22.85,12
7,268,22.65,11
11.3,250,21.55,18
9.5,253,19.75,21
6.2,263,17.55,24
3.7,251,15.55,27
1.2,289,14.25,29
1.6,101,12.75,29
5.2,87,10.25,30
7.3,88,8.95,32
9.4,74,8.75,33
9.1,76,8.35,33
10.6,79,7.65,32
11.5,80,7.25,31
11.3,86,6.35,32
11,73,6.05,34
10,75,9.95,31
6.3,81,14.95,25
1.4,212,18.05,23
3.7,250,19.15,23
5.1,276,20.45,22
4.1,298,21.35,20
6.5,288,22.55,19
7.6,283,22.65,19
9.2,300,22.65,20
11.3,249,21.95,20
9.6,239,19.85,23
8.7,256,18.15,23
6,251,16.05,32
4.5,271,14.05,36
1.5,310,12.65,49
1.6,104,11.35,46
1.4,96,9.45,36
6.3,87,9.75,43
6.4,78,9.45,40
8.3,79,9.65,41
8.2,78,8.25,40
7.3,78,8.05,40
8.4,72,7.75,40
8.5,73,7.45,41
8.1,69,9.65,40
6.5,68,13.65,36
2.5,78,16.95,32
3.7,263,19.35,28
5.9,264,19.95,29
6.2,272,19.95,29
6.5,265,21.05,25
8.5,277,22.05,19
9.4,277,22.55,19
8.9,273,21.15,28
5.6,264,20.65,29
6.5,256,19.15,32
7,254,17.15,33
4.4,270,14.85,36
1.9,284,13.55,38
2.2,106,12.45,39
4.8,87,8.25,41
2.2,93,10.15,37
2.4,98,7.95,40
8.4,81,6.35,46
9.4,85,7.85,47
11.8,79,5.65,49
9.3,76,8.45,49
10,76,5.35,53
12.1,80,6.55,49
7.2,66,14.45,37
2.5,285,18.15,32
5.2,266,18.75,31
6.6,258,19.45,30
7,268,20.45,29
7.3,270,21.25,28
7.2,270,22.05,23
8.2,280,22.85,18
8.9,271,22.95,14
7.4,273,22.05,16
10.1,258,20.55,23
8.3,265,18.05,27
2.3,273,15.55,32
2.3,291,14.65,34
2.2,106,12.95,35
2.8,120,11.75,34
5.7,87,9.85,33
6.5,89,8.75,25
8.9,77,7.95,29
8.9,80,5.85,32
9.9,77,5.05,33
9.7,75,6.35,32
10.4,72,5.05,35
11,84,8.35,32
6.5,73,13.35,26
3,275,17.15,25
4.1,283,18.75,23
5,258,20.15,23
6.9,268,20.85,22
7.4,278,21.65,19
8.4,252,22.25,17
8.9,264,22.75,16
10.1,263,22.45,16
8.5,253,21.55,19
8,249,20.15,22
6.7,249,17.45,31
3.8,279,14.95,36
1.9,311,13.45,40
2.1,110,12.35,38
1.9,170,12.85,39
3.6,185,12.95,36
6.7,74,7.65,43
6.5,81,7.25,41
6.1,92,6.95,43
9.4,80,6.75,43
8.5,84,6.55,43
8.1,81,7.35,43
9.6,76,6.85,42
7.1,69,12.05,34
2,218,16.85,25
3.7,272,18.15,26
4.2,260,18.85,27
5.6,262,19.65,23
6.1,282,20.55,23
6.7,261,21.25,23
7.6,267,21.75,21
8.8,284,22.05,20
9.6,266,21.25,23
9.3,251,19.75,28
7.8,252,17.45,33
4.7,265,14.85,37
1.3,275,13.25,41
2.1,165,12.35,43
3,183,12.65,38
4,162,12.15,38
6.9,88,7.45,47
7.2,77,6.45,50
9.8,85,6.35,48
9,80,6.95,44
10.2,70,4.25,47
13,79,5.55,43
11.1,75,6.05,42
8.5,68,13.65,31
3.9,69,17.05,27
4.1,242,19.55,24
5.1,248,19.85,25
6.4,278,20.95,24
6.6,243,21.55,23
7.1,276,21.85,23
8.9,269,22.75,19
9.4,265,22.85,17
10.2,262,21.05,22
9.7,253,19.55,25
8.7,246,17.25,29
4.3,267,14.25,34
2.5,281,12.85,36
1.5,90,11.75,37
2,219,13.35,22
5.2,82,8.35,29
4.4,88,7.15,27
7.9,80,6.85,31
9.7,85,5.65,32
10.3,83,5.15,34
8.3,91,4.65,36
12,78,6.05,37
11.5,82,7.55,36
7.2,82,13.85,28
2.5,80,17.05,28
3.6,348,19.35,23
6.5,279,19.65,22
9.7,298,20.25,23
8.3,297,20.25,21
10,299,20.95,16
11.4,307,21.05,16
11.4,296,20.85,17
11.6,300,20.95,17
10.1,256,19.55,22
7.4,245,16.55,32
4.7,256,14.15,41
1.6,305,12.25,46
3.2,84,11.25,43
5.4,78,9.05,43
5.7,81,8.55,38
4.9,96,7.65,39
8.3,85,6.15,40
8.7,85,6.05,42
10.3,79,6.35,43
11.6,77,6.05,40
13.5,83,5.35,39
9.1,92,7.55,36
9,63,14.05,27
7,70,17.65,19
5.2,284,19.55,15
5.8,304,20.05,16
9.6,291,20.35,20
8.9,291,20.55,17
7.7,300,20.75,17
8.4,304,21.15,13
8.1,298,21.75,13
9.3,284,21.75,14
8.5,250,20.35,18
7.4,255,18.35,22
5.2,259,15.25,34
0.9,279,13.75,37
1.1,93,12.95,38
4.3,75,10.35,33
7.9,86,8.05,35
9.2,83,7.35,36
10.5,85,6.65,35
11.8,81,6.75,34
12.6,83,5.55,31
14,79,3.35,32
12.6,79,2.65,33
9.8,81,6.95,28
4.6,73,13.65,23
2.8,270,16.35,25
4.7,263,17.85,22
6.2,260,19.35,18
6.7,276,20.35,13
7.4,290,21.05,14
7.1,281,21.85,11
8.7,281,22.15,11
9.3,270,22.55,9
8.7,270,22.65,11
10.6,242,21.05,17
7.8,239,19.15,19
4.8,264,16.55,19
1.5,5,14.85,23
4.5,84,13.45,22
6.4,79,8.95,26
8.1,84,9.65,26
9.4,72,7.65,28
8.9,69,6.95,28
9.7,77,6.15,29
11.8,77,6.45,30
11.3,86,6.85,30
11.6,67,4.95,31
9.4,64,7.05,28
5.7,51,14.05,23
2.6,8,19.05,18
7.2,275,18.85,20
5.9,268,19.85,20
5.9,267,20.85,16
7.6,281,21.75,14
5.6,255,22.55,13
7.3,267,23.45,11
10.5,281,23.55,10
9.7,255,22.85,15
8.2,249,21.75,16
8.7,263,19.95,18
4.3,271,16.85,21
1.6,348,15.05,23
2.4,102,13.85,23
2.5,99,12.05,24
8.1,81,10.75,23
10.8,75,8.75,26
11.9,86,6.95,26
11.5,87,8.35,25
15.4,79,6.95,26
13.3,83,7.45,25
11.1,85,6.25,26
12,78,8.75,22
10.8,74,15.15,17
5.6,83,20.75,12
6.5,262,21.55,12
6.4,252,22.95,8
6,248,23.85,6
6.7,244,24.35,6
6.4,266,24.75,6
7.5,266,25.35,6
4.2,231,24.85,7
9.2,263,25.15,7
10.9,247,23.35,12
8.7,267,21.15,15
4.8,276,17.85,20
1,205,16.35,22
4,92,15.95,20
0.9,22,13.05,25
4.2,82,12.85,21
9.9,84,8.95,21
10.2,73,8.75,23
14.2,77,8.25,22
14.1,80,8.55,22
6,87,8.05,22
10.3,67,7.85,22
7.2,51,11.65,22
7.8,48,18.25,17
3.2,351,21.75,12
4.9,278,23.15,10
7.8,264,23.95,9
8.6,274,24.45,9
9.9,274,24.95,9
7.4,264,25.15,8
7.8,270,25.45,9
10.6,260,25.25,10
9,257,24.35,12
10,255,23.15,12
8.1,261,20.65,17
1,325,17.85,20
2.5,83,16.15,21
3.9,77,13.35,20
3.3,116,14.65,18
4.7,96,10.45,18
11.3,83,10.05,19
11.6,80,9.15,19
11.9,77,8.55,19
13.7,82,10.25,17
12.3,74,11.25,16
13.4,81,8.95,19
11.4,87,10.25,19
8.3,78,18.05,15
7.5,62,22.05,11
2.7,53,24.35,10
6.8,293,24.25,9
5.9,269,25.05,9
5.4,299,25.35,10
3.9,229,25.85,10
8.1,262,26.15,10
8.5,291,26.65,8
10.6,259,25.75,11
10.7,252,23.45,15
9.7,247,21.25,13
4.1,278,18.45,13
1.6,346,16.95,13
4.8,80,14.85,14
2.6,100,13.55,15
5.9,80,10.65,17
9.2,80,11.35,17
9.3,79,10.65,18
11.4,75,8.05,19
13.1,79,9.35,19
10.1,85,10.45,19
12,80,8.05,21
11.3,83,10.05,20
9.9,75,15.35,16
6.8,74,21.05,13
2.2,357,23.95,12
4.9,274,23.35,12
4.7,266,24.35,11
5.8,296,24.75,10
6.9,232,25.75,10
7.3,267,25.35,10
8.2,260,26.45,9
7.6,250,25.65,9
8.9,251,23.85,14
7.6,263,21.05,14
3.7,253,18.65,13
2.4,298,17.45,14
1.8,98,15.55,13
5.4,84,13.15,14
5.7,91,12.45,16
8.3,75,10.35,18
4.6,94,9.55,19
7.2,87,9.45,21
10.8,83,8.95,22
9.4,81,9.85,21
11,79,7.55,23
10.6,82,8.85,23
8.8,71,15.45,18
3.6,82,20.95,16
3.9,294,23.65,14
5.6,259,23.65,14
6.3,275,24.55,14
6.4,277,24.25,14
7.5,278,24.25,13
7.9,265,24.95,12
9.6,285,25.35,11
9.4,251,23.95,15
9.4,250,22.05,20
7.5,261,19.15,30
3,253,15.85,37
1.5,54,15.05,39
1.2,107,14.35,41
1.9,172,15.15,25
2.7,87,11.65,29
5.2,82,8.75,33
8.5,85,8.45,36
10.3,81,8.65,32
9.1,89,8.85,29
10,70,6.65,35
11.4,79,6.85,32
9.7,73,9.35,30
8.2,72,15.05,23
3.3,73,19.55,20
6.2,255,20.05,21
7.4,281,20.65,20
7,270,21.55,21
9.1,282,22.15,21
10.1,295,22.25,19
10.3,291,22.25,15
11.4,284,22.05,14
9.9,261,20.85,24
8.2,259,19.45,27
6.3,252,18.15,27
3.2,251,16.05,30
1.2,296,14.35,32
1.7,238,15.15,27
1.8,140,13.85,27
5.6,81,7.95,33
7.8,77,8.15,34
8.4,73,6.05,37
10.9,86,6.75,36
9.3,82,7.05,34
9.4,89,6.45,37
10.2,75,4.15,39
9.3,81,7.95,34
8.2,73,13.55,27
1.5,43,18.25,23
3.9,276,19.75,19
6.2,278,20.75,17
6.3,287,21.25,16
6.4,277,21.85,14
8.5,282,22.85,14
8.6,285,22.75,15
9,285,23.05,12
11.3,250,22.45,17
10.5,251,20.45,20
7.7,259,18.35,24
3.2,259,15.65,26
1.6,192,14.35,28
2.6,171,13.35,29
5.8,85,9.75,30
7.5,74,7.75,34
7.5,79,7.65,30
8.4,87,7.65,28
9.4,79,7.45,29
10.8,82,6.95,29
10.4,88,6.15,29
11.6,81,4.85,31
12,77,7.95,29
8.6,78,12.75,24
2.8,81,18.05,20
3.9,276,19.45,18
6.1,296,20.95,17
6.1,278,20.65,19
6.8,283,21.05,20
7.5,277,21.85,18
7.3,265,22.25,16
8.4,276,22.55,13
9.5,262,22.65,15
9.9,251,22.65,15
9.8,244,19.25,22
5.1,246,16.85,26
2.1,297,15.15,29
2.2,97,12.55,29
4.3,66,11.75,30
4.8,93,9.15,33
7.8,74,7.95,32
9.7,86,6.15,34
9.9,83,7.05,35
10,79,6.75,35
11.2,85,5.55,36
11.8,87,5.75,37
12.5,83,7.65,33
6,62,12.75,25
3.5,293,17.95,23
4.5,277,19.85,20
5.6,260,21.15,19
5.6,253,22.15,17
6.3,268,22.85,12
7.1,266,23.75,10
6.2,271,23.95,9
7.7,275,24.05,8
9.5,270,24.45,8
8.6,255,22.35,17
9.5,252,20.45,20
6.9,252,17.45,29
2.1,262,15.45,31
1.9,109,14.15,32
3.6,91,10.05,34
8.8,85,10.45,37
9.4,74,9.15,37
11.5,76,8.35,35
12.3,83,7.55,36
11.6,86,7.85,31
13.2,80,7.25,31
12.4,81,7.85,28
11.8,72,9.65,24
9.3,82,13.55,20
4.7,76,19.75,12
2.6,161,22.05,9
4.4,251,22.45,8
5.3,267,23.05,8
5.2,271,23.75,8
8.2,262,24.65,7
8.2,259,24.85,7
8.9,247,24.45,9
9.8,257,23.25,16
10.8,253,22.45,16
9.1,260,20.85,16
5.8,275,17.75,24
1.9,299,15.55,28
1.5,105,14.85,28
3,105,11.65,29
3.1,103,12.25,24
8.1,82,10.55,25
9.6,74,7.95,23
10.4,77,8.75,21
11.5,77,8.15,22
10.7,80,7.55,23
12.2,84,8.85,23
12.3,81,9.95,20
9.6,78,14.55,18
3.5,93,19.45,15
2.3,258,22.25,13
3.8,270,22.75,12
5.9,251,23.35,11
6.4,279,23.45,10
6.6,287,24.65,9
7.9,248,24.95,9
6.7,267,24.95,9
8.7,259,24.95,9
9.7,249,22.65,13
9.4,255,21.15,15
4.3,263,18.85,17
2.6,344,16.95,18
4.7,87,14.15,20
4.2,92,12.85,20
8.3,79,12.25,20
8,74,11.65,21
5.2,94,11.85,21
7.8,87,10.95,21
10.5,80,10.45,21
8.5,71,10.15,20
10.6,75,9.25,23
12,84,9.45,24
9.8,76,14.15,17
4.5,61,20.75,14
2.6,44,22.55,12
2.9,280,24.05,10
4.5,227,24.95,9
6.3,236,24.55,10
7,267,25.05,9
8.6,248,25.15,11
8.3,271,24.35,12
9,246,23.65,14
9.9,249,22.35,18
7.6,256,20.55,20
5.3,272,18.45,21
1.8,335,16.05,24
1.7,101,15.15,25
2.5,111,14.05,23
5.3,81,11.25,24
7.7,84,12.35,25
8.8,75,11.55,25
8.5,72,11.95,24
8.5,82,11.85,24
9.5,69,11.65,23
8.7,81,12.15,22
9.2,75,12.85,22
7.9,71,15.95,21
7.7,71,18.65,20
4.7,72,20.45,17
2.8,261,22.85,14
7.5,259,22.05,15
7.4,245,21.55,15
7.8,249,21.95,14
8.8,247,22.75,13
9.5,263,22.55,12
9.1,255,20.75,16
8,251,18.85,16
4.8,251,18.65,14
3.4,289,17.15,17
2,243,15.65,21
2.7,106,12.25,22
6.1,75,12.05,19
8,86,11.95,20
7,87,11.85,19
5.8,89,10.35,19
8,67,8.25,23
10,86,8.65,24
11.6,79,8.85,25
11.7,79,7.95,25
10.9,84,9.75,25
8.5,87,14.55,21
2.1,72,20.15,18
2.4,254,21.95,13
5.5,252,22.65,13
5.5,265,23.35,13
7.6,274,23.65,14
7.5,271,24.25,13
7.3,271,24.95,13
9.4,260,24.85,11
9.5,256,23.75,17
11.4,257,21.55,18
8.3,252,19.65,21
3.1,264,17.35,25
0.9,350,16.45,26
3.4,88,14.05,24
2.5,104,13.85,26
2.2,103,12.15,28
7.6,79,10.85,28
7.4,88,10.35,26
9.3,71,9.45,25
9.8,85,9.65,24
12.6,80,8.45,25
11.5,78,8.45,27
10.8,72,9.85,26
8.9,76,15.25,22
5.4,68,20.25,18
2.7,83,22.65,16
5,263,23.25,15
5.6,270,23.95,14
6.1,277,24.85,14
7.9,275,25.05,14
7.9,275,25.75,13
8.9,271,25.75,12
11.8,263,25.85,11
11.1,252,23.55,13
9.2,258,21.75,13
5.4,272,18.25,12
2.1,360,16.55,12
4,94,14.65,14
2.5,112,11.95,17
9.2,86,11.45,17
10.5,73,10.95,17
11.2,85,10.15,19
12,79,9.95,20
12.2,86,9.65,20
13.4,83,9.75,20
13.2,79,9.15,20
11.5,76,11.05,18
9.1,70,15.55,15
3.1,52,21.15,14
1.7,222,23.65,13
5.7,267,24.55,12
7.4,264,24.55,12
5.8,238,25.95,11
7.3,253,26.75,10
10.1,251,26.45,11
10.8,242,25.65,12
11.8,259,24.25,14
12.9,249,23.75,15
10.5,252,21.85,15
5.6,253,19.45,16
3.1,308,17.15,19
3.3,79,14.75,20
4.8,86,13.75,22
10.2,86,11.25,22
11.5,79,10.45,23
10.8,78,10.25,23
5.5,58,9.25,24
9.3,74,10.55,22
10.6,71,10.15,22
11.5,80,10.25,22
9.8,82,11.05,21
9.7,75,17.95,15
7.1,72,20.55,13
5.2,278,22.55,11
5.8,277,23.45,10
5.2,268,24.45,10
7.7,256,25.25,10
9,252,26.55,9
14,257,26.25,11
13.9,262,25.35,13
14.1,256,24.15,16
12,250,22.25,15
9,260,20.35,16
4.5,271,17.55,20
1.3,2,16.05,21
3.8,92,15.05,22
7.5,78,11.85,24
9.8,81,11.75,23
10.7,70,9.75,23
10.6,76,9.65,24
11,73,9.95,24
11.9,79,10.15,23
12.4,80,9.25,23
9.4,74,12.35,20
12.5,79,11.55,21
9.8,75,17.65,16
6.4,66,21.85,13
5.6,269,22.25,12
7.8,268,22.55,11
7.5,262,23.25,11
8.2,274,24.65,8
8.2,269,24.85,8
8.8,269,24.25,10
7.8,274,23.75,11
8.9,265,22.55,13
7.2,264,21.05,13
5.3,257,19.95,12
3.5,272,17.35,11
0.9,25,15.55,12
3.5,77,12.25,14
3.7,104,13.15,14
5.9,88,11.95,14
7.7,79,12.15,14
6.2,83,10.95,14
9.5,84,11.15,14
8.8,82,11.75,15
10.8,80,9.95,16
11.6,84,10.85,16
11.7,78,11.15,16
9.5,81,14.15,14
5.1,75,20.75,12
2.6,236,23.25,10
6.1,243,22.95,11
7,276,23.35,10
7.5,271,24.25,11
8.8,282,24.55,11
8.6,259,24.95,9
11.9,256,25.55,9
10.2,255,24.45,13
9.3,253,22.95,14
7,257,21.55,16
3.9,277,18.95,22
1.2,219,17.25,26
1.9,170,17.35,26
3.2,139,16.65,22
6.4,85,12.15,22
6.9,90,10.35,25
8.1,75,8.45,25
8.3,79,8.25,26
9.4,79,7.85,25
6.7,95,7.55,25
11.4,79,8.65,26
12.6,79,7.95,25
8.5,80,12.15,21
4,76,19.05,17
2.2,346,22.65,14
6.2,279,23.45,15
7.2,267,22.45,17
8.1,269,21.25,18
7.6,280,21.45,17
7.5,286,21.65,15
9.3,278,22.85,13
9,293,22.65,12
9.2,262,22.05,16
8.4,243,19.85,24
4.9,257,17.75,26
3.6,242,16.25,30
2.4,246,15.25,27
4.4,212,14.55,21
5.7,160,12.25,22
9.1,75,8.85,29
11.2,81,7.15,28
11.5,81,6.75,26
11.5,85,7.35,26
12.2,82,7.85,26
12,86,7.75,27
13.1,78,8.25,26
9.1,74,13.05,21
4.4,81,19.15,19
5.7,275,19.75,20
3.6,277,20.75,19
7.4,270,21.75,19
8,276,21.35,18
8.1,287,21.15,15
7.9,283,21.05,14
8.6,283,20.75,15
8.8,288,20.85,12
8.6,294,20.65,12
8.9,297,18.75,19
4,273,16.95,22
3.1,248,16.05,21
3.5,163,14.25,24
6.1,146,11.85,26
4.7,78,9.35,30
7.5,87,9.15,24
9.9,74,8.05,25
8.8,84,8.75,22
5,93,6.75,25
6,89,7.05,27
10.2,80,5.85,24
9.1,84,9.05,22
8.5,74,13.05,20
2.6,81,18.05,16
4.3,271,19.95,14
4,264,20.65,15
5.2,273,20.95,17
7.7,271,21.95,15
7,290,22.55,13
7.9,290,22.65,13
8.4,302,22.55,10
9.6,282,22.55,10
10.7,251,20.85,23
7.6,243,19.85,22
4.7,258,17.95,26
2.1,283,15.55,30
2.4,94,13.55,33
4,73,11.15,30
6.3,77,9.25,29
7.4,87,8.85,30
8.4,80,8.75,28
10.6,80,7.45,29
8.2,85,8.65,29
11.7,78,6.85,30
10.8,82,8.25,30
12.1,78,7.45,28
9.7,81,11.75,23
6.8,71,18.35,18
1.5,63,21.25,14
3,252,22.25,14
5.4,247,22.55,15
6,276,23.25,14
8.2,272,24.15,12
6.9,269,24.25,11
10.6,282,24.35,9
9.4,258,22.85,17
10.1,247,21.65,18
7.6,249,19.95,21
5.5,266,17.15,27
1.3,291,14.95,33
1.9,104,14.95,33
3.6,111,12.95,33
5.3,94,10.45,27
7.8,84,9.35,31
9.8,78,9.25,27
8.7,91,8.35,29
11.8,81,7.35,26
11.3,81,8.25,23
10.9,80,6.35,26
11.7,71,8.05,24
9.7,74,13.75,19
2.8,79,19.05,15
1.3,19,21.85,11
4.7,234,22.25,13
6.8,249,22.45,12
7.8,281,22.85,12
9.3,275,23.55,11
10.6,274,24.35,9
10.3,260,24.55,7
11.1,253,22.85,15
10.5,246,21.95,14
9.4,245,20.15,17
5.7,261,16.75,28
2.2,331,14.75,33
2.7,94,13.85,33
3.5,75,13.05,31
9.3,85,9.85,33
7.6,72,8.95,28
10.2,77,8.35,26
8.4,73,9.65,20
8,75,9.85,21
9.3,83,10.05,19
8.9,79,7.35,21
9.7,80,10.15,16
8.2,71,12.25,15
3.2,87,18.35,11
3.3,207,20.35,11
5.4,253,21.05,13
6.9,269,21.75,12
6.9,266,21.85,12
8,274,22.15,12
8.4,264,22.95,11
9.1,270,22.75,10
9.3,266,21.75,14
8.1,265,21.25,15
6.8,248,19.95,20
3.9,265,17.55,26
1.7,326,15.05,34
3.5,89,13.25,35
4.9,79,9.65,36
8.8,81,8.95,35
7.8,79,8.85,34
9.9,76,7.35,35
9.2,80,7.05,35
10.8,86,6.55,35
9.7,90,7.85,35
9.8,76,8.15,33
12.4,81,5.25,35
9.4,81,11.45,25
2.1,69,18.35,17
4.9,261,19.95,14
5.5,268,19.75,15
6.1,266,20.45,13
7.7,280,20.55,15
9.2,292,20.75,12
7.3,288,21.05,11
10.3,273,21.75,13
8.1,258,20.15,25
8.6,252,19.45,25
6.3,245,17.45,28
4.1,269,15.45,33
2,259,13.85,37
2.2,121,12.55,38
3.1,78,8.85,43
4.3,92,7.45,42
7.9,82,9.05,43
8,77,6.55,43
10.8,77,5.55,42
8.6,79,7.35,42
8.9,76,7.75,37
9.7,86,8.25,36
10.4,80,8.95,34
7.1,64,10.45,29
3.2,296,15.95,22
