-2.044889414666652527e+00,-2.034207046818138132e+00
-2.030985365857074676e+00,-8.619219270779849396e+00
-6.710010233336238805e+00,-5.876830166517265752e+00
-5.866165902911053998e+00,-5.236269115405923991e+00
5.656847521781305232e-01,-2.192090685259072913e+00
-3.511807348759116820e+00,-5.189553436884972726e+00
-4.123281162766868846e+00,-5.607359172479933207e+00
-3.298529273823117336e+00,-3.344330051763384049e+00
-2.013646515998461339e+00,-3.376041542126738904e+00
-1.795504253861301081e+00,-5.006462069276894411e+00
-5.033221416753513644e+00,-3.947210230146143140e+00
-1.989839982629222348e+00,-2.445508688863315072e+00
2.366545960213350952e-02,-1.675574921429470621e+00
-2.600561527949039942e+00,-2.667629170029959695e+00
-1.636378665023965340e+00,-3.605429021217812391e+00
-2.447368702633983872e+00,-1.685413204095726591e+00
-1.270490401693175286e+00,-2.671008206553910469e+00
-8.001614599367137259e-01,-3.261297952255411303e+00
-4.200535852026456851e+00,-4.473573892311151212e+00
-2.611611904969574738e+00,-4.628851829870122891e+00
-2.375297764192199068e+00,-2.936110347025772782e+00
-2.501404571826705059e+00,-1.683711670506638391e+00
-1.859160343134718119e-01,-8.327652260348301638e-01
-2.006017461070506158e-01,-2.054927740288734483e-01
-4.302629947267790911e-01,-1.305367641838389936e+00
-9.277505026657042464e-01,2.699982803337750425e-01
6.062591633788159129e-01,-3.120743260392915275e-01
-3.538902563728232309e-01,-7.112163733603198423e-01
-1.154435229096934634e+00,-2.840773856352811322e+00
-1.552214821654214205e+00,-2.385421713975581781e+00
-2.491917756860551947e+00,-1.918300387366025817e+00
-7.852250662433490902e-02,-1.282805650778390927e+00
-7.962578896802305906e-01,8.117816992639248497e-03
-2.051707625753174113e-02,7.199771102763268260e-01
1.842975582078073771e+00,-8.366540471210370811e-02
-1.266223854702418272e+00,-1.570572381606447188e+00
-1.549095270885659126e+00,4.141800341226868909e-01
1.919063776013813616e+00,3.809538025179893594e+00
3.693127190758531242e+00,2.733002660194549183e+00
1.424206509024817269e+00,1.235669588774666039e-01
-1.645078311492567558e+00,-7.701240097389501216e-01
3.063008168611478510e-01,5.782978917880194913e-01
1.221909998255426899e+00,1.052321741478911221e+00
1.709347398249629890e-01,1.433276636357327050e+00
1.710569641841174438e+00,1.268276493021101903e+00
1.115023913093048602e+00,8.610013928973194730e-01
-2.797282012434862963e-01,-1.509623103525377541e+00
-8.543092750406273694e-01,-9.882926046126785380e-01
-1.107392033909103013e+00,-5.342865607078808310e-01
6.485852731632393287e-01,1.840152870054064582e+00
1.621087045211329514e+00,2.102497399610606887e+00
1.925326287435698891e+00,1.883531709474184357e+00
6.591184502877331930e-01,2.044389934424023281e+00
1.835109048093697126e+00,3.293834620856891160e+00
2.963292532605793728e+00,4.044021158070996158e+00
2.849070809008416028e+00,3.378005841840697965e+00
2.414922300282803302e+00,3.111728853426420027e+00
1.854261650906530168e+00,2.204877991031031215e+00
1.859743847870713118e+00,1.641702499567468276e+00
8.792798489766449066e-01,1.610425420347552095e+00
9.566093300624021190e-01,1.439389101489862766e+00
1.523011058813864560e+00,9.136677941289426119e-01
3.052116965738760346e-01,5.504487856285757985e-01
3.725430687720741041e-01,1.383007277811413083e+00
1.463693800842301496e+00,1.477994668752560248e+00
9.565997449068914804e-01,1.813955083760863563e+00
1.129752455145849321e+00,1.982582713561864995e+00
1.993164738915523593e+00,2.167819213335221207e+00
1.189375510633081223e+00,1.397099238879961014e+00
9.363299748820073098e-01,1.271512927080030275e+00
8.371596678792061486e-01,5.758249261230443672e-01
3.663520986803021628e-01,-2.745728235610941148e+00
-3.266021160892925934e+00,-1.539159511372227840e+00
-1.260628701765255322e+00,1.860813196150350457e-01
2.906122934191535112e+00,1.057564261374164261e+00
-6.239348444901096080e-01,-4.167139414634251082e-01
-1.160049643270064212e+00,-2.249492704855320824e+00
-9.707495696330949997e-01,-5.015417466761684651e-01
-8.520905528452153987e-01,-1.180126744685996876e+00
7.193939081334121965e-02,-4.610373165503953707e-01
-1.053582435006052087e+00,-1.781197294345961524e+00
-1.241498916862842528e+00,5.012187951135433917e-01
8.272338684164000089e-01,1.309965001275661622e+00
2.030314103171376949e+00,1.211974641755679372e+00
-5.265881679813688709e-01,-7.377120328605761834e-01
-7.264595267699820447e-01,-5.476488842522251321e-01
4.386067262456716520e-03,3.428587163058922638e-01
3.349842299645688914e-01,4.289693439123944962e-01
3.440619936265139067e-01,1.196005792834224923e-01
-6.145150107127972383e-02,-5.722227769775534156e-02
-2.091634368273651567e-01,-3.398810062779298313e-01
-1.044253642504902047e-01,-2.526050450605095143e-01
-2.785291649346282039e-01,-1.229004707014220710e-01
-6.750622607623268934e-03,2.137888432601642297e-01
3.208731037657670537e-01,1.147196977547000341e+00
1.052212584382053340e+00,1.644322990409618601e+00
1.463421329103688162e+00,1.804791209871018598e+00
6.143235571076828272e-01,6.906372007709684624e-01
6.926153473567970842e-01,1.724007079107853002e+00
1.541573354475714197e+00,1.519166427886248449e+00
1.077846411731441911e+00,7.979728695331798072e-01
1.049503703634568907e-02,-1.057996672072984978e-01
-2.583286620745424145e-01,2.788283544677518933e-01
5.886812502872373898e-01,1.063914191698281275e+00
1.066535812654646254e+00,1.680281332264675909e+00
1.206668925261509928e+00,1.343803751229348808e+00
8.123961289415840836e-01,8.104781237302545183e-01
5.032565003893236799e-01,6.204540631668132855e-01
3.898341650563948990e-01,-3.494628086567928005e-01
-5.821412686850382379e-01,-4.833205720047306642e-01
-6.085225889273837563e-01,-5.788892929126743248e-02
5.665035333780712445e-01,-1.579613302120703722e-01
-2.763518494270900128e-01,-1.561616236733325724e+00
-1.954074840695420701e+00,-1.957650035588097914e+00
-1.322279853441667541e+00,-2.088100166824684578e-01
8.389824508461405372e-01,1.220309934289211196e+00
1.182800603110735427e+00,1.775241484716400642e+00
9.486423696466492750e-01,3.166565939120453699e-01
1.181180961151673259e-01,2.651490545686610023e-01
-4.149216869077196890e-01,-1.739013436544210034e-01
4.592293097906794408e-01,6.515225866072296146e-01
3.005343997963649816e-01,-1.936879424377495829e+00
-1.998772032456088477e+00,-1.837179503610294251e+00
-2.050368843013467668e+00,-1.187513148353515513e+00
8.987305666061589093e-01,-7.010430418878810244e-02
-5.474982880740393298e-01,1.040942154080189308e+00
5.959877202747931868e-01,8.323430946134680042e-01
1.691907636012914384e+00,-5.798320002763279746e-02
-1.576228947627606791e+00,-1.555822439447989591e+00
-1.441769118652437287e+00,-4.831562702075740123e-01
8.233651280144200779e-01,-4.870433405630301138e-01
-5.977616884336680592e-01,1.016126187636676725e-01
-5.560455537940833803e-01,-1.343788686124791631e-02
1.213738806034266871e+00,1.244947956249697230e+00
2.735868798033853633e-01,-2.685414097440514958e-01
-4.211429500099577172e-01,8.317627372511138262e-01
8.268406232488656471e-01,1.510090951609764254e+00
1.882788737504171639e+00,1.269801424562351233e+00
-2.619785320209588875e-02,7.140523116007257975e-02
-2.915038043872577589e-01,4.292603012001539042e-01
1.003844590692182681e+00,6.705966183047993301e-01
4.098491918924229704e-01,6.168433935379959987e-01
1.576106018410194931e-01,1.796845959220449984e-02
1.158619970627392526e-01,3.951374429863527826e-01
1.445260236194205739e-01,-4.351792796545133069e-01
-2.548018105896816543e-01,-1.201573781387539341e-01
-3.606426384723078193e-01,3.593049515114854486e-01
6.222001203242233380e-01,1.057770430874038770e+00
9.953697260756402265e-01,1.068119867660826117e-01
-2.590727677071802404e-01,-3.423750436731163305e-01
-9.618045319896428857e-01,-2.058248721669012404e+00
-9.775887190694416695e-01,-3.505643843687646477e+00
-3.658027448601672837e+00,-3.162757426190128562e+00
-2.290420435680702305e+00,-2.358055275335333434e+00
-1.609873917490567408e-01,2.138295772720871568e+00
1.869368130300035347e+00,1.829592208078815174e+00
2.048597056863231458e+00,7.371084354523969040e-01
-1.262613062147758480e+00,-1.283058050159090246e+00
-9.612180477927827482e-01,-1.448106382597109665e+00
-6.871746645267622355e-01,-1.507346306724926199e+00
-1.602002126607886101e+00,-1.566295155193400568e+00
-8.297315789479164927e-01,3.105664145393927100e-02
7.243937778439395458e-01,1.005822782532900028e+00
8.791893278963622826e-01,4.729097252713232447e-01
-1.788057776172966573e-01,-3.071098463285971469e+00
-3.105110647882232122e+00,-4.118350584959868499e+00
-3.942130342498076701e+00,-3.232448599771995390e-01
2.254395216485021169e+00,2.242413334311235573e+00
2.879544594890712350e+00,1.797270364105128859e+00
-1.013595866385484712e+00,-2.567169554731119074e-01
7.705505881946939084e-02,6.179109043006429935e-01
1.097271323875917526e+00,1.133893022400373374e+00
5.517856410347112828e-01,2.162752027133496568e-01
-4.515326834286748081e-02,5.899973186561524585e-02
-1.487093743135519119e-01,1.091275150488392631e+00
1.462664259456708526e+00,2.777600844751177078e+00
2.553039637873638412e+00,-1.000160723069976498e+00
-2.334994963431695769e+00,-2.818459402012988502e+00
-3.616307962482840921e+00,-1.574847702760894919e+00
1.485404609345728044e+00,-1.124309366559383072e+00
-8.247472308454266710e-01,-5.585758264734534961e-01
-2.040427575242184322e+00,-1.408700621165763778e+00
8.238550845360572694e-01,6.483677497360971209e-01
1.132970848222436544e-02,4.625425932604132484e-01
2.987663582699426890e-01,-1.432801994845810167e+00
-1.433458439437008458e+00,-1.944087098558243021e+00
-2.262055252586456788e+00,-5.130808002491982212e-01
1.212767810583743611e+00,-7.101082608079871683e-01
-4.837021480483638669e-01,8.234829650222521558e-01
-4.328102441657142307e-01,-6.916873281234066084e-01
7.951602829469588407e-01,1.836646812839716425e+00
2.951802480627918612e-01,6.102605521767539010e-01
1.924023027510994188e+00,1.133620787872414049e+00
-3.920938400485938224e-01,-3.883465214352380679e-01
-5.256375562386199629e-01,-1.589592993252417097e+00
-1.061477172906590605e+00,-3.263463145930267650e-02
-9.647424846388363839e-02,-3.818782176732098410e-01
6.655420667246914057e-01,-4.751920535764084796e-01
-1.620160699739826793e+00,4.889365741462396997e-01
1.068181049599107535e+00,-3.896134346939392756e-01
4.944738371847474667e-01,-1.196463405023524551e+00
-2.919460673173746912e+00,-2.923592165426479816e+00
-1.844331246010354253e+00,-3.766699959360280126e-01
8.482583844147049135e-01,1.309434643342522797e+00
1.976359351454404667e+00,1.654554462738017762e+00
-1.192085072317228267e-02,-3.913107340166055437e-02
4.498211221264813986e-03,-7.582136420725094084e-02
2.101048941763217215e-02,-2.879426822350339421e-02
-6.605895653917004395e-02,6.797359633191955020e-01
8.428932721224882130e-01,-8.977308863602484479e-03
-2.609121889096535085e-01,1.350566038701638050e+00
7.762017855552554302e-01,1.352022130174508563e+00
2.536137698438537313e+00,2.360285130387265617e+00
2.183829146539517652e-01,-2.355779333381236018e-01
-9.177031614459063569e-02,-2.089521834267262790e-01
-5.322345353560526959e-01,-5.191442396709209373e-01
1.143456681479300130e-01,3.974748024698875337e-01
3.643221221498398332e-01,2.962311748683539303e-01
1.685908765627419648e-01,-5.623500235508700484e-01
-7.405643248880939833e-01,-5.307504321265827940e-01
-6.267319348118485234e-01,2.338789646547567713e-02
8.422630052082462626e-01,1.105217006838781657e+00
7.731577410494576696e-01,-1.481959696468965859e+00
-2.063512625237113429e+00,-3.480773315913309407e+00
-3.279327374822061270e+00,-2.910236485269240614e+00
-1.291660495951134635e+00,-8.247179142035108157e-01
9.381498960847256541e-02,3.498759333273619987e-01
2.621403405653595087e-01,1.678198039667488928e-02
1.758859077082419731e-01,-8.916367025321974005e-01
