YEAR,MO,DY,HH,MM,SS,"den,kg/m3,0.0m","dir,m/s,95.3m","vel,m/s,95.3m"
2010,04,09,11,00,00,   1.18,        163.500,          2.432
2010,04,09,12,00,00,   1.18,        160.500,          1.692
2010,04,09,13,00,00,   1.18,        165.000,          2.740
2010,04,09,14,00,00,   1.18,        172.500,          2.816
2010,04,09,15,00,00,   1.18,        192.000,          3.218
2010,04,09,16,00,00,   1.18,        198.000,          3.348
2010,04,09,17,00,00,   1.17,        195.000,          4.112
2010,04,09,18,00,00,   1.17,        196.500,          4.440
2010,04,09,19,00,00,   1.17,        201.000,          4.620
2010,04,09,20,00,00,   1.17,        195.000,          5.572
2010,04,09,21,00,00,   1.17,        183.000,          6.264
2010,04,09,22,00,00,   1.17,        183.000,          6.402
2010,04,09,23,00,00,   1.17,        172.500,          5.574
2010,04,10,00,00,00,   1.17,        163.500,          4.108
2010,04,10,01,00,00,   1.18,        169.500,          4.702
2010,04,10,02,00,00,   1.18,        174.000,          4.070
2010,04,10,03,00,00,   1.18,        175.500,          4.228
2010,04,10,04,00,00,   1.18,        174.000,          4.702
2010,04,10,05,00,00,   1.18,        174.000,          5.566
2010,04,10,06,00,00,   1.18,        175.500,          5.366
2010,04,10,07,00,00,   1.18,        175.500,          5.234
2010,04,10,08,00,00,   1.18,        180.000,          4.772
2010,04,10,09,00,00,   1.18,        177.000,          3.680
2010,04,10,10,00,00,   1.18,        175.500,          3.246
2010,04,10,11,00,00,   1.18,        178.500,          2.974
2010,04,10,12,00,00,   1.18,        181.500,          3.804
2010,04,10,13,00,00,   1.18,        186.000,          2.600
2010,04,10,14,00,00,   1.18,        186.000,          4.216
2010,04,10,15,00,00,   1.18,        175.500,          5.160
2010,04,10,16,00,00,   1.18,        184.500,          6.724
2010,04,10,17,00,00,   1.17,        180.000,          7.650
2010,04,10,18,00,00,   1.17,        181.500,          8.014
2010,04,10,19,00,00,   1.17,        183.000,          9.472
2010,04,10,20,00,00,   1.17,        181.500,          9.492
2010,04,10,21,00,00,   1.17,        186.000,         10.560
2010,04,10,22,00,00,   1.17,        184.500,         11.096
2010,04,10,23,00,00,   1.17,        186.000,          8.816
2010,04,11,00,00,00,   1.17,        181.500,          9.010
2010,04,11,01,00,00,   1.18,        174.000,          9.378
2010,04,11,02,00,00,   1.18,        174.000,          7.846
2010,04,11,03,00,00,   1.18,        174.000,          8.690
2010,04,11,04,00,00,   1.18,        172.500,          7.118
2010,04,11,05,00,00,   1.18,        175.500,          4.912
2010,04,11,06,00,00,   1.18,        169.500,          7.432
2010,04,11,07,00,00,   1.18,        162.000,          6.094
2010,04,11,08,00,00,   1.18,        171.000,          6.126
2010,04,11,09,00,00,   1.18,        171.000,          5.582
2010,04,11,10,00,00,   1.18,        175.500,          3.640
2010,04,11,11,00,00,   1.18,        171.000,          3.598
2010,04,11,12,00,00,   1.18,        177.000,          4.564
2010,04,11,13,00,00,   1.18,        178.500,          0.650
2010,04,11,14,00,00,   1.18,        171.000,          1.712
2010,04,11,15,00,00,   1.17,        282.000,          4.320
2010,04,11,16,00,00,   1.17,        204.000,          4.602
2010,04,11,17,00,00,   1.17,        183.000,          5.168
2010,04,11,18,00,00,   1.16,        190.500,          6.890
2010,04,11,19,00,00,   1.16,        189.000,          7.038
2010,04,11,20,00,00,   1.16,        189.000,          7.234
2010,04,11,21,00,00,   1.16,        184.500,          7.804
2010,04,11,22,00,00,   1.16,        178.500,          7.606
2010,04,11,23,00,00,   1.17,        175.500,          5.304
2010,04,12,00,00,00,   1.17,        171.000,          4.042
2010,04,12,01,00,00,   1.17,        168.000,          5.536
2010,04,12,02,00,00,   1.17,        168.000,          3.154
2010,04,12,03,00,00,   1.18,        166.500,          2.232
2010,04,12,04,00,00,   1.17,        160.500,          1.356
2010,04,12,05,00,00,   1.17,        159.000,          0.888
2010,04,12,06,00,00,   1.17,        145.500,          0.626
2010,04,12,07,00,00,   1.18,         42.000,          0.614
2010,04,12,08,00,00,   1.18,        142.500,          1.078
2010,04,12,09,00,00,   1.18,        133.500,          1.476
2010,04,12,10,00,00,   1.17,        150.000,          0.600
2010,04,12,11,00,00,   1.17,        156.000,          2.618
2010,04,12,12,00,00,   1.17,        159.000,          3.836
2010,04,12,13,00,00,   1.17,        166.500,          3.906
2010,04,12,14,00,00,   1.18,        163.500,          1.070
2010,04,12,15,00,00,   1.17,        157.500,          2.286
2010,04,12,16,00,00,   1.16,        214.500,          4.288
2010,04,12,17,00,00,   1.16,        198.000,          4.810
2010,04,12,18,00,00,   1.16,        198.000,          4.556
2010,04,12,19,00,00,   1.16,        187.500,          4.768
2010,04,12,20,00,00,   1.16,        192.000,          5.398
2010,04,12,21,00,00,   1.16,        189.000,          5.270
2010,04,12,22,00,00,   1.16,        183.000,          4.440
2010,04,12,23,00,00,   1.16,        177.000,          3.050
2010,04,13,00,00,00,   1.16,        165.000,          2.348
2010,04,13,01,00,00,   1.17,        163.500,          0.692
2010,04,13,02,00,00,   1.17,        163.500,          0.266
2010,04,13,03,00,00,   1.17,        123.000,          0.540
2010,04,13,04,00,00,   1.17,         46.500,          0.744
2010,04,13,05,00,00,   1.17,         15.000,          0.380
2010,04,13,06,00,00,   1.17,         16.500,          0.496
2010,04,13,07,00,00,   1.17,         75.000,          0.860
2010,04,13,08,00,00,   1.17,         36.000,          0.760
2010,04,13,09,00,00,   1.17,          9.000,          0.716
2010,04,13,10,00,00,   1.17,         61.500,          1.102
2010,04,13,11,00,00,   1.17,        129.000,          0.644
2010,04,13,12,00,00,   1.17,        156.000,          0.778
2010,04,13,13,00,00,   1.17,        147.000,          0.670
2010,04,13,14,00,00,   1.17,        136.500,          1.292
2010,04,13,15,00,00,   1.16,         48.000,          1.744
2010,04,13,16,00,00,   1.15,        327.000,          1.856
2010,04,13,17,00,00,   1.15,        334.500,          2.788
2010,04,13,18,00,00,   1.15,        303.000,          2.616
2010,04,13,19,00,00,   1.15,        319.500,          1.962
2010,04,13,20,00,00,   1.15,        313.500,          1.602
2010,04,13,21,00,00,   1.15,        258.000,          2.138
2010,04,13,22,00,00,   1.15,        255.000,          3.332
2010,04,13,23,00,00,   1.15,        198.000,          3.630
2010,04,14,00,00,00,   1.16,        156.000,          2.514
2010,04,14,01,00,00,   1.16,        171.000,          2.560
2010,04,14,02,00,00,   1.16,        174.000,          2.678
2010,04,14,03,00,00,   1.16,        181.500,          4.038
2010,04,14,04,00,00,   1.16,        190.500,          1.856
2010,04,14,05,00,00,   1.17,        184.500,          1.258
2010,04,14,06,00,00,   1.17,        165.000,          2.732
2010,04,14,07,00,00,   1.17,         16.500,          4.198
2010,04,14,08,00,00,   1.17,        355.500,          4.276
2010,04,14,09,00,00,   1.17,         13.500,          6.128
2010,04,14,10,00,00,   1.17,          9.000,          5.994
2010,04,14,11,00,00,   1.17,         25.500,          5.292
2010,04,14,12,00,00,   1.17,         21.000,          5.212
2010,04,14,13,00,00,   1.17,          9.000,          5.138
2010,04,14,14,00,00,   1.17,         18.000,          3.974
2010,04,14,15,00,00,   1.17,         21.000,          3.120
2010,04,14,16,00,00,   1.16,         15.000,          1.982
2010,04,14,17,00,00,   1.16,        343.500,          1.906
2010,04,14,18,00,00,   1.16,        301.500,          1.912
2010,04,14,19,00,00,   1.16,        286.500,          2.060
2010,04,14,20,00,00,   1.16,        271.500,          1.456
2010,04,14,21,00,00,   1.16,        258.000,          1.660
2010,04,14,22,00,00,   1.16,        244.500,          2.608
2010,04,14,23,00,00,   1.17,        189.000,          2.394
2010,04,15,00,00,00,   1.17,        171.000,          2.014
2010,04,15,01,00,00,   1.17,        162.000,          0.582
2010,04,15,02,00,00,   1.18,        151.500,          1.010
2010,04,15,03,00,00,   1.18,        211.500,          1.498
2010,04,15,04,00,00,   1.18,        132.000,          0.636
2010,04,15,05,00,00,   1.18,        159.000,          1.092
2010,04,15,06,00,00,   1.18,         58.500,          2.336
2010,04,15,07,00,00,   1.18,         76.500,          2.444
2010,04,15,08,00,00,   1.18,         30.000,          2.662
2010,04,15,09,00,00,   1.18,         24.000,          3.286
2010,04,15,10,00,00,   1.18,         22.500,          2.872
2010,04,15,11,00,00,   1.18,         30.000,          0.808
2010,04,15,12,00,00,   1.18,         25.500,          0.134
2010,04,15,13,00,00,   1.18,         33.000,          1.686
2010,04,15,14,00,00,   1.18,         55.500,          2.974
2010,04,15,15,00,00,   1.18,          0.000,          3.220
2010,04,15,16,00,00,   1.18,        354.000,          2.296
2010,04,15,17,00,00,   1.18,        346.500,          1.434
2010,04,15,18,00,00,   1.18,        322.500,          1.884
2010,04,15,19,00,00,   1.17,        261.000,          2.482
2010,04,15,20,00,00,   1.16,        309.000,          2.682
2010,04,15,21,00,00,   1.17,        304.500,          1.892
2010,04,15,22,00,00,   1.17,        331.500,          1.686
2010,04,15,23,00,00,   1.17,        351.000,          1.666
2010,04,16,00,00,00,   1.17,         12.000,          1.072
2010,04,16,01,00,00,   1.17,        313.500,          1.276
2010,04,16,02,00,00,   1.18,          6.000,          0.386
2010,04,16,03,00,00,   1.18,        181.500,          0.734
2010,04,16,04,00,00,   1.18,        223.500,          1.326
2010,04,16,05,00,00,   1.18,        339.000,          1.946
2010,04,16,06,00,00,   1.18,        334.500,          2.222
2010,04,16,07,00,00,   1.18,        354.000,          3.036
2010,04,16,08,00,00,   1.18,        358.500,          3.392
2010,04,16,09,00,00,   1.18,          3.000,          2.516
2010,04,16,10,00,00,   1.18,          3.000,          2.468
2010,04,16,11,00,00,   1.18,        345.000,          2.946
2010,04,16,12,00,00,   1.18,        351.000,          3.170
2010,04,16,13,00,00,   1.18,         10.500,          3.946
2010,04,16,14,00,00,   1.18,         12.000,          6.002
2010,04,16,15,00,00,   1.18,         13.500,          6.008
2010,04,16,16,00,00,   1.18,         15.000,          5.314
2010,04,16,17,00,00,   1.17,         15.000,          4.618
2010,04,16,18,00,00,   1.17,          4.500,          4.676
2010,04,16,19,00,00,   1.17,        337.500,          3.626
2010,04,16,20,00,00,   1.17,        321.000,          2.846
2010,04,16,21,00,00,   1.17,        304.500,          2.748
2010,04,16,22,00,00,   1.18,        306.000,          3.234
2010,04,16,23,00,00,   1.18,        316.500,          2.882
2010,04,17,00,00,00,   1.18,        334.500,          3.100
2010,04,17,01,00,00,   1.18,         12.000,          4.006
2010,04,17,02,00,00,   1.18,         13.500,          3.480
2010,04,17,03,00,00,   1.19,         37.500,          3.044
2010,04,17,04,00,00,   1.18,         12.000,          2.798
2010,04,17,05,00,00,   1.19,          9.000,          1.684
2010,04,17,06,00,00,   1.19,          4.500,          0.670
2010,04,17,07,00,00,   1.19,        345.000,          0.778
2010,04,17,08,00,00,   1.19,        312.000,          1.410
2010,04,17,09,00,00,   1.19,        306.000,          2.660
2010,04,17,10,00,00,   1.19,        166.500,          3.522
2010,04,17,11,00,00,   1.19,        178.500,          4.092
2010,04,17,12,00,00,   1.19,        178.500,          3.338
2010,04,17,13,00,00,   1.19,        165.000,          2.200
2010,04,17,14,00,00,   1.19,        166.500,          1.666
2010,04,17,15,00,00,   1.18,        184.500,          2.134
2010,04,17,16,00,00,   1.18,        250.500,          3.108
2010,04,17,17,00,00,   1.17,        241.500,          3.602
2010,04,17,18,00,00,   1.17,        235.500,          3.752
2010,04,17,19,00,00,   1.17,        220.500,          4.060
2010,04,17,20,00,00,   1.18,        214.500,          4.302
2010,04,17,21,00,00,   1.17,        205.500,          4.594
2010,04,17,22,00,00,   1.18,        205.500,          4.726
2010,04,17,23,00,00,   1.18,        198.000,          4.620
2010,04,18,00,00,00,   1.18,        178.500,          2.986
2010,04,18,01,00,00,   1.18,        162.000,          3.180
2010,04,18,02,00,00,   1.19,        178.500,          3.040
2010,04,18,03,00,00,   1.19,        172.500,          2.922
2010,04,18,04,00,00,   1.19,        172.500,          2.226
2010,04,18,05,00,00,   1.19,        190.500,          2.920
2010,04,18,06,00,00,   1.19,        175.500,          3.970
2010,04,18,07,00,00,   1.19,        189.000,          4.674
2010,04,18,08,00,00,   1.19,        177.000,          5.320
2010,04,18,09,00,00,   1.19,        177.000,          5.016
2010,04,18,10,00,00,   1.19,        177.000,          4.250
2010,04,18,11,00,00,   1.19,        177.000,          4.566
2010,04,18,12,00,00,   1.19,        175.500,          3.674
2010,04,18,13,00,00,   1.19,        178.500,          1.482
2010,04,18,14,00,00,   1.19,        174.000,          3.208
2010,04,18,15,00,00,   1.19,        187.500,          5.270
2010,04,18,16,00,00,   1.18,        198.000,          5.918
2010,04,18,17,00,00,   1.18,        190.500,          6.574
2010,04,18,18,00,00,   1.18,        187.500,          6.964
2010,04,18,19,00,00,   1.18,        184.500,          7.814
2010,04,18,20,00,00,   1.17,        186.000,          8.718
2010,04,18,21,00,00,   1.17,        187.500,          8.886
2010,04,18,22,00,00,   1.17,        187.500,          9.526
2010,04,18,23,00,00,   1.18,        183.000,          8.212
2010,04,19,00,00,00,   1.18,        181.500,          5.214
2010,04,19,01,00,00,   1.18,        168.000,          3.948
2010,04,19,02,00,00,   1.19,        168.000,          4.126
2010,04,19,03,00,00,   1.19,        169.500,          2.676
2010,04,19,04,00,00,   1.19,        169.500,          0.986
2010,04,19,05,00,00,   1.19,        180.000,          1.022
2010,04,19,06,00,00,   1.18,         15.000,          0.120
2010,04,19,07,00,00,   1.19,         16.500,          5.146
2010,04,19,08,00,00,   1.19,         18.000,          6.628
2010,04,19,09,00,00,   1.19,        174.000,          5.788
2010,04,19,10,00,00,   1.19,        175.500,          3.766
2010,04,19,11,00,00,   1.19,        174.000,          2.252
2010,04,19,12,00,00,   1.19,        169.500,          1.504
2010,04,19,13,00,00,   1.19,        172.500,          0.958
2010,04,19,14,00,00,   1.19,        184.500,          4.350
2010,04,19,15,00,00,   1.18,        229.500,          7.074
2010,04,19,16,00,00,   1.17,        183.000,          8.062
2010,04,19,17,00,00,   1.17,        186.000,          9.054
2010,04,19,18,00,00,   1.17,        184.500,          9.728
2010,04,19,19,00,00,   1.17,        184.500,         10.380
2010,04,19,20,00,00,   1.17,        183.000,         11.328
2010,04,19,21,00,00,   1.17,        180.000,         11.464
2010,04,19,22,00,00,   1.17,        178.500,         11.480
2010,04,19,23,00,00,   1.17,        180.000,          9.254
2010,04,20,00,00,00,   1.18,        175.500,          8.820
2010,04,20,01,00,00,   1.18,        171.000,          9.208
2010,04,20,02,00,00,   1.18,        171.000,         10.626
2010,04,20,03,00,00,   1.18,        174.000,          9.434
2010,04,20,04,00,00,   1.18,        178.500,         10.288
2010,04,20,05,00,00,   1.19,        178.500,         10.006
2010,04,20,06,00,00,   1.19,        178.500,          9.230
2010,04,20,07,00,00,   1.19,        180.000,          8.908
2010,04,20,08,00,00,   1.19,        175.500,          8.188
2010,04,20,09,00,00,   1.19,        175.500,          8.380
2010,04,20,10,00,00,   1.19,        175.500,          7.566
2010,04,20,11,00,00,   1.19,        178.500,          4.614
2010,04,20,12,00,00,   1.19,        174.000,          4.352
2010,04,20,13,00,00,   1.19,        163.500,          5.772
2010,04,20,14,00,00,   1.19,        166.500,          8.680
2010,04,20,15,00,00,   1.18,        181.500,          9.418
2010,04,20,16,00,00,   1.17,        184.500,          9.802
2010,04,20,17,00,00,   1.17,        186.000,         10.646
2010,04,20,18,00,00,   1.17,        186.000,         11.422
2010,04,20,19,00,00,   1.17,        184.500,         11.996
2010,04,20,20,00,00,   1.17,        184.500,         12.002
2010,04,20,21,00,00,   1.17,        184.500,         11.900
2010,04,20,22,00,00,   1.17,        184.500,         11.732
2010,04,20,23,00,00,   1.18,        184.500,          9.116
2010,04,21,00,00,00,   1.18,        181.500,          5.856
2010,04,21,01,00,00,   1.18,        175.500,          6.432
2010,04,21,02,00,00,   1.18,        174.000,          7.784
2010,04,21,03,00,00,   1.18,        175.500,          7.638
2010,04,21,04,00,00,   1.18,        177.000,          8.026
2010,04,21,05,00,00,   1.19,        178.500,          8.686
2010,04,21,06,00,00,   1.19,        177.000,          7.192
2010,04,21,07,00,00,   1.19,        177.000,          8.844
2010,04,21,08,00,00,   1.19,        174.000,         10.190
2010,04,21,09,00,00,   1.19,        177.000,         10.832
2010,04,21,10,00,00,   1.19,        175.500,         10.810
2010,04,21,11,00,00,   1.19,        172.500,         11.402
2010,04,21,12,00,00,   1.19,        172.500,          9.650
2010,04,21,13,00,00,   1.19,        171.000,          9.780
2010,04,21,14,00,00,   1.19,        174.000,         10.164
2010,04,21,15,00,00,   1.18,        180.000,         11.180
2010,04,21,16,00,00,   1.18,        184.500,         11.488
2010,04,21,17,00,00,   1.17,        186.000,         12.584
2010,04,21,18,00,00,   1.17,        186.000,         13.044
2010,04,21,19,00,00,   1.17,        186.000,         12.856
2010,04,21,20,00,00,   1.17,        184.500,         13.230
2010,04,21,21,00,00,   1.17,        184.500,         13.990
2010,04,21,22,00,00,   1.18,        181.500,         13.538
2010,04,21,23,00,00,   1.18,        180.000,         12.484
2010,04,22,00,00,00,   1.19,        180.000,         10.718
2010,04,22,01,00,00,   1.19,        175.500,          8.084
2010,04,22,02,00,00,   1.19,        172.500,         11.004
2010,04,22,03,00,00,   1.19,        172.500,         12.456
2010,04,22,04,00,00,   1.19,        174.000,         12.622
2010,04,22,05,00,00,   1.19,        174.000,         12.574
2010,04,22,06,00,00,   1.19,        171.000,         10.988
2010,04,22,07,00,00,   1.19,        171.000,         10.670
2010,04,22,08,00,00,   1.19,        175.500,          9.402
2010,04,22,09,00,00,   1.19,        175.500,          7.274
2010,04,22,10,00,00,   1.19,        177.000,          6.434
2010,04,22,11,00,00,   1.19,        177.000,          6.170
2010,04,22,12,00,00,   1.19,        172.500,          5.466
2010,04,22,13,00,00,   1.19,        175.500,          6.314
2010,04,22,14,00,00,   1.19,        177.000,          8.302
2010,04,22,15,00,00,   1.18,        180.000,          8.854
2010,04,22,16,00,00,   1.18,        183.000,          9.528
2010,04,22,17,00,00,   1.17,        184.500,         10.196
2010,04,22,18,00,00,   1.17,        186.000,         10.418
2010,04,22,19,00,00,   1.17,        183.000,         10.686
2010,04,22,20,00,00,   1.17,        183.000,         10.996
2010,04,22,21,00,00,   1.17,        181.500,         11.624
2010,04,22,22,00,00,   1.17,        181.500,         11.132
2010,04,22,23,00,00,   1.18,        181.500,          8.564
2010,04,23,00,00,00,   1.18,        178.500,          6.362
2010,04,23,01,00,00,   1.19,        171.000,          4.156
2010,04,23,02,00,00,   1.19,        169.500,          3.282
2010,04,23,03,00,00,   1.19,        168.000,          7.786
2010,04,23,04,00,00,   1.19,        172.500,          8.614
2010,04,23,05,00,00,   1.19,        178.500,          7.286
2010,04,23,06,00,00,   1.19,        180.000,          6.582
2010,04,23,07,00,00,   1.19,        180.000,          7.512
2010,04,23,08,00,00,   1.19,        178.500,          6.466
2010,04,23,09,00,00,   1.19,        177.000,          5.004
2010,04,23,10,00,00,   1.19,        172.500,          4.834
2010,04,23,11,00,00,   1.19,        171.000,          3.406
2010,04,23,12,00,00,   1.19,        169.500,          5.154
2010,04,23,13,00,00,   1.19,        169.500,          6.750
2010,04,23,14,00,00,   1.19,        174.000,          7.544
2010,04,23,15,00,00,   1.18,        178.500,          8.300
2010,04,23,16,00,00,   1.18,        184.500,          8.554
2010,04,23,17,00,00,   1.17,        189.000,          9.722
2010,04,23,18,00,00,   1.17,        189.000,         10.762
2010,04,23,19,00,00,   1.17,        187.500,         11.468
2010,04,23,20,00,00,   1.17,        187.500,         11.552
2010,04,23,21,00,00,   1.17,        187.500,         11.392
2010,04,23,22,00,00,   1.17,        187.500,         11.742
2010,04,23,23,00,00,   1.18,        186.000,         10.584
2010,04,24,00,00,00,   1.18,        183.000,          7.802
2010,04,24,01,00,00,   1.19,        177.000,          7.626
2010,04,24,02,00,00,   1.19,        175.500,          8.388
2010,04,24,03,00,00,   1.19,        175.500,          7.836
2010,04,24,04,00,00,   1.19,        177.000,         10.012
2010,04,24,05,00,00,   1.19,        174.000,          8.934
2010,04,24,06,00,00,   1.19,        175.500,          8.622
2010,04,24,07,00,00,   1.19,        174.000,          8.404
2010,04,24,08,00,00,   1.19,        171.000,          8.248
2010,04,24,09,00,00,   1.19,        180.000,          6.606
2010,04,24,10,00,00,   1.19,        177.000,          6.424
2010,04,24,11,00,00,   1.19,        171.000,          8.992
2010,04,24,12,00,00,   1.19,        169.500,          8.040
2010,04,24,13,00,00,   1.19,        163.500,          6.512
2010,04,24,14,00,00,   1.19,        166.500,          8.498
2010,04,24,15,00,00,   1.19,        172.500,         10.010
2010,04,24,16,00,00,   1.18,        184.500,         10.588
2010,04,24,17,00,00,   1.18,        183.000,         10.736
2010,04,24,18,00,00,   1.18,        183.000,         10.908
2010,04,24,19,00,00,   1.18,        184.500,         11.400
2010,04,24,20,00,00,   1.18,        183.000,         11.244
2010,04,24,21,00,00,   1.18,        181.500,         11.176
2010,04,24,22,00,00,   1.18,        183.000,         10.542
2010,04,24,23,00,00,   1.18,        181.500,         10.104
2010,04,25,00,00,00,   1.19,        175.500,         12.250
2010,04,25,01,00,00,   1.19,        171.000,         12.304
2010,04,25,02,00,00,   1.19,        171.000,         12.092
2010,04,25,03,00,00,   1.19,        169.500,         11.718
2010,04,25,04,00,00,   1.19,        166.500,         10.912
2010,04,25,05,00,00,   1.19,        166.500,         10.008
2010,04,25,06,00,00,   1.19,        163.500,          8.198
2010,04,25,07,00,00,   1.19,        168.000,          7.344
2010,04,25,08,00,00,   1.20,        169.500,          6.938
2010,04,25,09,00,00,   1.20,        168.000,          7.868
2010,04,25,10,00,00,   1.20,        175.500,          6.330
2010,04,25,11,00,00,   1.20,        178.500,          5.422
2010,04,25,12,00,00,   1.20,        178.500,          5.908
2010,04,25,13,00,00,   1.20,        178.500,          5.808
2010,04,25,14,00,00,   1.20,        183.000,          6.180
2010,04,25,15,00,00,   1.19,        183.000,          6.890
2010,04,25,16,00,00,   1.18,        193.500,          7.482
2010,04,25,17,00,00,   1.18,        196.500,          7.720
2010,04,25,18,00,00,   1.18,        196.500,          8.448
2010,04,25,19,00,00,   1.18,        196.500,          8.914
2010,04,25,20,00,00,   1.18,        196.500,          9.684
2010,04,25,21,00,00,   1.18,        193.500,         10.386
2010,04,25,22,00,00,   1.18,        186.000,         10.622
2010,04,25,23,00,00,   1.18,        180.000,          9.766
2010,04,26,00,00,00,   1.19,        175.500,          5.186
2010,04,26,01,00,00,   1.19,        168.000,          4.590
2010,04,26,02,00,00,   1.19,        165.000,          4.862
2010,04,26,03,00,00,   1.19,        175.500,          7.618
2010,04,26,04,00,00,   1.20,        175.500,          7.878
2010,04,26,05,00,00,   1.20,        178.500,          4.244
2010,04,26,06,00,00,   1.20,        174.000,          3.116
2010,04,26,07,00,00,   1.20,        160.500,          0.820
2010,04,26,08,00,00,   1.19,        159.000,          0.448
2010,04,26,09,00,00,   1.20,        258.000,          2.344
2010,04,26,10,00,00,   1.20,        342.000,          3.018
2010,04,26,11,00,00,   1.20,        175.500,          3.568
2010,04,26,12,00,00,   1.20,        175.500,          5.412
2010,04,26,13,00,00,   1.20,        178.500,          5.440
2010,04,26,14,00,00,   1.20,        174.000,          2.102
2010,04,26,15,00,00,   1.19,        171.000,          4.932
2010,04,26,16,00,00,   1.18,        181.500,          7.086
2010,04,26,17,00,00,   1.18,        175.500,          8.204
2010,04,26,18,00,00,   1.17,        181.500,          8.706
2010,04,26,19,00,00,   1.17,        183.000,          9.232
2010,04,26,20,00,00,   1.17,        183.000,          9.854
2010,04,26,21,00,00,   1.17,        183.000,         10.410
2010,04,26,22,00,00,   1.17,        180.000,         10.488
2010,04,26,23,00,00,   1.18,        181.500,          6.482
2010,04,27,00,00,00,   1.18,        178.500,          5.920
2010,04,27,01,00,00,   1.18,        169.500,          6.682
2010,04,27,02,00,00,   1.18,        177.000,          7.040
2010,04,27,03,00,00,   1.19,        178.500,          6.984
2010,04,27,04,00,00,   1.19,        180.000,          5.808
2010,04,27,05,00,00,   1.19,        178.500,          6.168
2010,04,27,06,00,00,   1.19,        177.000,          5.168
2010,04,27,07,00,00,   1.19,        177.000,          5.232
2010,04,27,08,00,00,   1.19,        177.000,          5.252
2010,04,27,09,00,00,   1.19,        175.500,          4.368
2010,04,27,10,00,00,   1.19,        174.000,          4.310
2010,04,27,11,00,00,   1.20,        175.500,          5.044
2010,04,27,12,00,00,   1.20,        186.000,          5.282
2010,04,27,13,00,00,   1.19,        187.500,          1.960
2010,04,27,14,00,00,   1.19,        180.000,          4.142
2010,04,27,15,00,00,   1.18,        166.500,          7.118
2010,04,27,16,00,00,   1.18,        189.000,          8.250
2010,04,27,17,00,00,   1.17,        193.500,          8.282
2010,04,27,18,00,00,   1.17,        192.000,          8.412
2010,04,27,19,00,00,   1.17,        192.000,          8.344
2010,04,27,20,00,00,   1.17,        192.000,          8.480
2010,04,27,21,00,00,   1.18,        192.000,          9.162
2010,04,27,22,00,00,   1.18,        187.500,          9.800
2010,04,27,23,00,00,   1.18,        183.000,          9.172
2010,04,28,00,00,00,   1.19,        183.000,          5.316
2010,04,28,01,00,00,   1.19,        175.500,          5.940
2010,04,28,02,00,00,   1.19,        165.000,          4.750
2010,04,28,03,00,00,   1.20,        172.500,          6.294
2010,04,28,04,00,00,   1.20,        171.000,          5.172
2010,04,28,05,00,00,   1.20,        168.000,          4.456
2010,04,28,06,00,00,   1.20,        168.000,          4.046
2010,04,28,07,00,00,   1.19,        168.000,          3.464
2010,04,28,08,00,00,   1.20,        175.500,          1.924
2010,04,28,09,00,00,   1.20,        178.500,          3.374
2010,04,28,10,00,00,   1.20,        183.000,          4.270
2010,04,28,11,00,00,   1.19,        172.500,          3.854
2010,04,28,12,00,00,   1.19,        174.000,          3.444
2010,04,28,13,00,00,   1.19,        174.000,          4.366
2010,04,28,14,00,00,   1.19,        174.000,          6.358
2010,04,28,15,00,00,   1.18,        168.000,          8.048
2010,04,28,16,00,00,   1.18,        180.000,          9.026
2010,04,28,17,00,00,   1.17,        181.500,          9.100
2010,04,28,18,00,00,   1.17,        183.000,          8.946
2010,04,28,19,00,00,   1.17,        184.500,          8.992
2010,04,28,20,00,00,   1.17,        183.000,          9.800
2010,04,28,21,00,00,   1.17,        181.500,          9.716
2010,04,28,22,00,00,   1.17,        181.500,          8.102
2010,04,28,23,00,00,   1.17,        174.000,          5.572
2010,04,29,00,00,00,   1.17,        165.000,          5.744
2010,04,29,01,00,00,   1.18,        165.000,          5.020
2010,04,29,02,00,00,   1.18,        169.500,          4.278
2010,04,29,03,00,00,   1.18,        166.500,          3.454
2010,04,29,04,00,00,   1.18,        168.000,          2.402
2010,04,29,05,00,00,   1.18,        171.000,          0.722
2010,04,29,06,00,00,   1.18,        177.000,          0.364
2010,04,29,07,00,00,   1.18,         37.500,          1.600
2010,04,29,08,00,00,   1.18,         39.000,          2.490
2010,04,29,09,00,00,   1.18,        160.500,          1.664
2010,04,29,10,00,00,   1.19,        171.000,          0.776
2010,04,29,11,00,00,   1.19,        169.500,          1.858
2010,04,29,12,00,00,   1.19,        337.500,          0.400
2010,04,29,13,00,00,   1.19,        360.000,          0.840
2010,04,29,14,00,00,   1.19,        336.000,          1.790
2010,04,29,15,00,00,   1.18,        178.500,          5.006
2010,04,29,16,00,00,   1.17,        199.500,          6.072
2010,04,29,17,00,00,   1.17,        187.500,          6.684
2010,04,29,18,00,00,   1.17,        181.500,          6.728
2010,04,29,19,00,00,   1.17,        183.000,          6.942
2010,04,29,20,00,00,   1.16,        181.500,          6.728
2010,04,29,21,00,00,   1.16,        181.500,          5.378
2010,04,29,22,00,00,   1.17,        175.500,          3.696
2010,04,29,23,00,00,   1.17,        163.500,          1.472
2010,04,30,00,00,00,   1.17,        159.000,          0.676
2010,04,30,01,00,00,   1.18,         75.000,          0.290
2010,04,30,02,00,00,   1.17,         13.500,          0.492
2010,04,30,03,00,00,   1.18,         24.000,          0.706
